row_number	crash_date	crash_report_id	crash_time	collision_type	count_pedestrian	count_bicycle	scooter	wheel_chair	number_of_vehicles	street_or_highway	nearest_intersection	report_date	type_of_roadway	road_surface_condition	light_condition	weather_condition	manner_of_impact	hit_and_run	traffic_control	person_count	injury_count	most_serious_injury	number_of_lanes	lat_raw	lon_raw	has_st_number	is_intersection_null	address_sent_to_geocoder	is_address_blank	lon_api_first_try	lat_api_first_try	type	loctype	address_returned_by_geocoder	address_returned_by_autocomplete	place_ids_autocompleted	lat_api_second_try	lon_api_second_try	lat_api_best	lon_api_best	api_coord_conf	distance_btwn_coords_meters	best_coordinate_set	correct_coordinates	corrected_lat	corrected_lon	manually_qaed_record	street_intersects_self	best_coordinate_set_expanded	final_lat	final_lon
3734	2010-03-25	27521	16:08:00	Bicycle	NA	1	FALSE	FALSE	1	BROADWAY	AMERICA ST	3/25/10	Two-Way , Not Divided	Dry	Daylight	Clear	Other	No	No Controls	3	1	Complains Of Pain	NA	41.82046	-71.42657	FALSE	FALSE	Broadway and America Street, Providence, RI, USA	FALSE	-71.4273932	41.8220583	route	geometric_center	america st, providence, ri 02903, usa	Broadway & America Street, Providence, RI, USA	Ei5Ccm9hZHdheSAmIEFtZXJpY2EgU3RyZWV0LCBQcm92aWRlbmNlLCBSSSwgVVNBImYiZAoUChIJfUkS5HRF5IkRyRq3zJw_zvQSFAoSCX1JEuR0ReSJEckat8ycP870GhQKEgmlteWGdUXkiREawjOx16RvsxoUChIJG9WSLHVF5IkRA9aZMV9ct_QiCg16TO0YFcUsbdU	41.8204794	-71.4265403	41.8204794	-71.4265403	Med	3.276377954	NA	NA	NA	NA	FALSE	FALSE	Raw	41.82046	-71.42657
3735	2010-03-25	32733	19:10:00	Bicycle	NA	1	FALSE	FALSE	1	ONTARIO ST	HAMILTON ST	6/17/10	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Stop Signs	3	1	Complains Of Pain	2	41.79931	-71.42122	FALSE	FALSE	Ontario Street and Hamilton Street, Providence, RI, USA	FALSE	-71.4212129	41.7993179	intersection	geometric_center	ontario st & hamilton st, providence, ri 02907, usa	NA	NA	NA	NA	41.7993179	-71.4212129	Med High	1.058560997	NA	NA	NA	NA	FALSE	FALSE	Raw	41.79931	-71.42122
3733	2010-03-31	27810	18:26:00	Bicycle	NA	1	FALSE	FALSE	1	CHARLES ST	CHARLES ST	3/31/10	Two-Way, Divided, Positive Median Barrier	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	3	1	Incapacitating	NA	41.83588	-71.41192	FALSE	FALSE	Charles Street and Charles Street, Providence, RI, USA	FALSE	-71.419539	41.8474982	route	geometric_center	charles st, providence, ri, usa	NA	NA	NA	NA	41.8474982	-71.419539	Med	1439.428223	Unknown	NA	NA	NA	TRUE	TRUE	Raw	41.83588	-71.41192
3731	2010-04-01	27840	12:59:00	Pedestrian	1	NA	FALSE	FALSE	1	SPRUCE ST	DE PASQUALE AVE	4/1/10	One-Way Trafficway	Dry	Daylight	Clear	Other	No	No Controls	4	1	Incapacitating	1	41.82429	-71.42657	FALSE	FALSE	Spruce Street and De Pasquale Ave, Providence, RI, USA	FALSE	-71.4262101	41.8224893	route	geometric_center	de pasquale ave, providence, ri 02903, usa	Spruce Street & De Pasquale Ave, Providence, RI, USA	EjRTcHJ1Y2UgU3RyZWV0ICYgRGUgUGFzcXVhbGUgQXZlLCBQcm92aWRlbmNlLCBSSSwgVVNBImYiZAoUChIJR4baAQtF5IkRCImAsPjDvn8SFAoSCUeG2gELReSJEQiJgLD4w75_GhQKEglLkpX-CkXkiRFPaoZnGLjj5xoUChIJ5WpIMgtF5IkR6bU-GV3KjsIiCg2I4u0YFSodbdU	41.8243208	-71.4269398	41.8243208	-71.4269398	Med	30.86759395	NA	NA	NA	NA	FALSE	FALSE	Raw	41.82429	-71.42657
3732	2010-04-01	27864	18:35:00	Pedestrian	1	NA	FALSE	FALSE	1	WESTMINSTER ST	DEXTER ST	4/1/10	Two-Way , Not Divided	Dry	Daylight	Clear	Other	No	No Controls	3	1	Complains Of Pain	NA	41.81657	-71.43153	FALSE	FALSE	Westminster Street and Dexter Street, Providence, RI, USA	FALSE	-71.4313462	41.8166033	intersection	geometric_center	dexter st & westminster st, providence, ri 02909, usa	NA	NA	NA	NA	41.8166033	-71.4313462	Med High	15.69298352	NA	NA	NA	NA	FALSE	FALSE	Raw	41.81657	-71.43153
3730	2010-04-02	27904	15:50:00	Pedestrian	1	NA	FALSE	FALSE	1	CELIA ST	HARTFORD AVE	4/2/10	Two-Way, Divided, Positive Median Barrier	Dry	Daylight	Clear	Other	No	No Controls	3	1	Complains Of Pain	NA	41.82028	-71.46766	FALSE	FALSE	Celia Street and Hartford Ave, Providence, RI, USA	FALSE	-71.4677656	41.8198874	intersection	geometric_center	celia st & hartford ave, providence, ri 02909, usa	NA	NA	NA	NA	41.8198874	-71.4677656	Med High	44.57342374	NA	NA	NA	NA	FALSE	FALSE	Raw	41.82028	-71.46766
3729	2010-04-03	27950	7:57:00	Pedestrian	1	NA	FALSE	FALSE	1	GROVE ST	VINTON ST	4/3/10	One-Way Trafficway	Dry	Daylight	Clear	Head-On (Front - to - Front)	No	No Controls	3	0	No Injury	NA	41.82075	-71.42856	FALSE	FALSE	Grove Street and Vinton Street, Providence, RI, USA	FALSE	-71.4285663	41.8207514	intersection	geometric_center	vinton st & grove st, providence, ri 02909, usa	NA	NA	NA	NA	41.8207514	-71.4285663	Med High	0.545383891	NA	NA	NA	NA	FALSE	FALSE	Raw	41.82075	-71.42856
3728	2010-04-04	28012	12:24:00	Bicycle	NA	1	FALSE	FALSE	1	BOOTH ST	DODGE ST	4/4/10	Two-Way , Not Divided	Dry	Daylight	Clear	Head-On (Front - to - Front)	No	No Controls	2	1	Incapacitating	NA	41.81348	-71.42442	FALSE	FALSE	Booth Street and Dodge Street, Providence, RI, USA	FALSE	-71.424521	41.8135322	route	geometric_center	dodge st, providence, ri 02907, usa	Booth Street & Dodge Street, Providence, RI, USA	EjBCb290aCBTdHJlZXQgJiBEb2RnZSBTdHJlZXQsIFByb3ZpZGVuY2UsIFJJLCBVU0EiZiJkChQKEgmLEpI2d0XkiRFtvWIjhivQ5xIUChIJixKSNndF5IkRbb1iI4Yr0OcaFAoSCW0oldJwReSJEXTLMgZ6pSirGhQKEgk5x6Uwd0XkiRGdl1ECwlSQiiIKDe067BgVsH5t1Q	41.8134765	-71.4244432	41.8134765	-71.4244432	Med	1.963906425	NA	NA	NA	NA	FALSE	FALSE	Raw	41.81348	-71.42442
3724	2010-04-05	28028	1:33:00	Pedestrian	1	NA	FALSE	FALSE	1	HAROLD ST	REGENT AVE	4/5/10	Two-Way , Not Divided	Dry	Dark - Lighted	Clear	Not a Collision Between Two Motor Vehicles in Transport	Yes, M/V and Driver Left Scene	Stop Signs	2	2	Complains Of Pain	2	41.82982	-71.43873	FALSE	FALSE	Harold Street and Regent Ave, Providence, RI, USA	FALSE	-71.4387133	41.8297388	intersection	geometric_center	harold st & regent ave, providence, ri 02908, usa	NA	NA	NA	NA	41.8297388	-71.4387133	Med High	9.144667312	NA	NA	NA	NA	FALSE	FALSE	Raw	41.82982	-71.43873
3725	2010-04-05	28036	12:03:00	Pedestrian	1	NA	FALSE	FALSE	1	ROCHAMBEAU AVE	BLACKSTONE BLVD	4/5/10	Two-Way , Not Divided	Dry	Daylight	Clear	Head-On (Front - to - Front)	No	Stop Signs	3	1	Complains Of Pain	NA	41.84556	-71.38674	FALSE	FALSE	Rochambeau Ave and Blackstone Blvd, Providence, RI, USA	FALSE	-71.3867339	41.8455643	intersection	geometric_center	blackstone blvd & rochambeau ave, providence, ri 02906, usa	NA	NA	NA	NA	41.8455643	-71.3867339	Med High	0.696431955	NA	NA	NA	NA	FALSE	FALSE	Raw	41.84556	-71.38674
3726	2010-04-05	28067	17:55:00	Pedestrian	1	NA	FALSE	FALSE	1	ROOSEVELT ST	BANCROFT ST	4/5/10	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	Yes, M/V and Driver Left Scene	No Controls	2	1	Complains Of Pain	2	41.81501	-71.44633	FALSE	FALSE	Roosevelt Street and Bancroft Street, Providence, RI, USA	FALSE	-71.4469149	41.811977	intersection	geometric_center	bancroft st & roosevelt st, providence, ri 02909, usa	NA	NA	NA	NA	41.811977	-71.4469149	Med High	341.1017052	Geocoded	NA	NA	NA	TRUE	FALSE	Geocoded	NA	NA
3727	2010-04-05	28087	5:53:00	Bicycle	NA	1	FALSE	FALSE	1	345 Blackstone Blvd	Butler drive	4/5/10	One-Way Trafficway	Dry	Daylight	Clear	Sideswipe, Same Direction	No	No Controls	3	1	Complains Of Pain	2	41.84363	-71.38112	TRUE	FALSE	345 Blackstone Blvd, Providence, RI, USA	FALSE	-71.385631	41.846263	street_address	rooftop	345 blackstone blvd, providence, ri 02906, usa	NA	NA	NA	NA	41.846263	-71.385631	High	475.2381712	Geocoded	NA	NA	NA	TRUE	FALSE	Geocoded	NA	NA
3722	2010-04-07	28174	16:18:00	Pedestrian	1	NA	FALSE	FALSE	1	IVES STREET	WICKENDEN ST	4/7/10	Two-Way , Not Divided	Dry	Daylight	Clear	Other	No	No Controls	3	1	Complains Of Pain	2	41.82051	-71.39184	FALSE	FALSE	Ives Street and Wickenden Street, Providence, RI, USA	FALSE	-71.3917681	41.8202605	intersection	geometric_center	wickenden st & ives st, providence, ri 02903, usa	NA	NA	NA	NA	41.8202605	-71.3917681	Med High	28.40749358	NA	NA	NA	NA	FALSE	FALSE	Raw	41.82051	-71.39184
3723	2010-04-07	28252	16:17:00	Pedestrian	1	NA	FALSE	FALSE	1	BROAD ST	THURBERS AVE	4/8/10	Two-Way , Not Divided	Dry	Daylight	Clear	Other	No	Traffic Control Signal	3	1	Complains Of Pain	NA	41.79816	-71.41462	FALSE	FALSE	Broad Street and Thurbers Ave, Providence, RI, USA	FALSE	-71.4072534	41.7996465	route	geometric_center	thurbers ave, providence, ri 02905, usa	Broad Street & Thurbers Ave, Providence, RI, USA	EjBCcm9hZCBTdHJlZXQgJiBUaHVyYmVycyBBdmUsIFByb3ZpZGVuY2UsIFJJLCBVU0EiZiJkChQKEgnVbsoGiU_kiRFIi3UXtPpeWRIUChIJ1W7KBolP5IkRSIt1F7T6XlkaFAoSCYPefdWMT-SJESyiypOYSwijGhQKEgkroyggYEXkiRGzStN47BclxSIKDUjm6RgVr_xu1Q	41.7982024	-71.4146641	41.7982024	-71.4146641	Med	5.97259859	NA	NA	NA	NA	FALSE	FALSE	Raw	41.79816	-71.41462
3721	2010-04-08	28293	23:04:00	Pedestrian	2	NA	FALSE	FALSE	1	139 ALTHEA ST	CRANSTON ST	4/9/10	Two-Way , Not Divided	Dry	Dark - Lighted	Cloudy	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	7	2	Incapacitating	2	41.80746	-71.43409	TRUE	FALSE	139 Althea Street, Providence, RI, USA	FALSE	-71.4340117	41.8075979	premise	rooftop	139 althea st, providence, ri 02907, usa	NA	NA	NA	NA	41.8075979	-71.4340117	High	16.66923653	NA	NA	NA	NA	FALSE	FALSE	Raw	41.80746	-71.43409
3720	2010-04-09	28290	12:37:00	Pedestrian	1	NA	FALSE	FALSE	1	WASHINGTON ST	DORRANCE ST	4/9/10	Two-Way , Not Divided	Wet	Daylight	Rain	Other	No	Traffic Control Signal	2	1	Complains Of Pain	NA	41.82445	-71.41277	FALSE	FALSE	Washington Street and Dorrance Street, Providence, RI, USA	FALSE	-71.412777	41.8244607	intersection	geometric_center	washington st & dorrance st, providence, ri 02903, usa	NA	NA	NA	NA	41.8244607	-71.412777	Med High	1.325123782	NA	NA	NA	NA	FALSE	FALSE	Raw	41.82445	-71.41277
3719	2010-04-10	28335	12:49:00	Pedestrian	1	NA	FALSE	FALSE	1	BROADWAY	SERVICE ROAD 8	4/10/10	Two-Way , Not Divided	Dry	Daylight	Clear	Other	No	Traffic Control Signal	2	1	Complains Of Pain	NA	41.82212	-71.41976	FALSE	FALSE	Broadway and Service Road 8, Providence, RI, USA	FALSE	-71.391257	41.7939064	street_address	range_interpolated	8 service rd, providence, ri 02905, usa	NA	NA	NA	NA	41.7939064	-71.391257	Med High	3931.618819	Raw	NA	NA	NA	TRUE	FALSE	Raw	41.82212	-71.41976
3718	2010-04-11	28358	0:39:00	Pedestrian	2	NA	FALSE	FALSE	1	BROAD ST	GALLUP ST	4/11/10	Two-Way, Not Divided With a Continuous Left Turn Lane	Dry	Dark - Lighted	Clear	Head-On (Front - to - Front)	Yes, M/V and Driver Left Scene	No Controls	5	2	Non-Incapacitating	NA	41.79933	-71.41607	FALSE	FALSE	Broad Street and Gallup Street, Providence, RI, USA	FALSE	-71.411993	41.8001218	route	geometric_center	gallup st, providence, ri, usa	Broad Street & Gallup Street, Providence, RI, USA	EjFCcm9hZCBTdHJlZXQgJiBHYWxsdXAgU3RyZWV0LCBQcm92aWRlbmNlLCBSSSwgVVNBImYiZAoUChIJ2XXYRIhP5IkRXiA-zZQA7G0SFAoSCdl12ESIT-SJEV4gPs2UAOxtGhQKEgmD3n3VjE_kiREsosqTmEsIoxoUChIJ-fFsAYpP5IkRvEuDDpHvm-oiCg2rEeoYFanHbtU	41.7993131	-71.4160215	41.7993131	-71.4160215	Med	4.442838945	NA	NA	NA	NA	FALSE	FALSE	Raw	41.79933	-71.41607
3717	2010-04-12	28440	17:16:00	Bicycle	NA	1	FALSE	FALSE	1	PARK ST	PROMENADE ST	4/12/10	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	2	1	Complains Of Pain	NA	41.83395	-71.41587	FALSE	FALSE	Park Street and Promenade Street, Providence, RI, USA	FALSE	-71.423119	41.8292232	route	geometric_center	promenade st, providence, ri, usa	Park Street & Promenade Street, Providence, RI, USA	EjNQYXJrIFN0cmVldCAmIFByb21lbmFkZSBTdHJlZXQsIFByb3ZpZGVuY2UsIFJJLCBVU0EiZiJkChQKEgnZPYQrEEXkiRF9_M-xeLE6FxIUChIJ2T2EKxBF5IkRffzPsXixOhcaFAoSCVGlciIQReSJETUl7BFB0ixuGhQKEglXQzwqD0XkiRH9-pmeRajOBSIKDYxs7hgVhYdu1Q	41.827854	-71.4176635	41.827854	-71.4176635	Med	694.7182737	Geocoded	NA	NA	NA	TRUE	FALSE	Geocoded	NA	NA
3716	2010-04-13	28513	15:15:00	Bicycle	NA	1	FALSE	FALSE	1	HAZAEL ST	DOUGLAS AVE	4/13/10	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	Yes, M/V and Driver Left Scene	Stop Signs	2	1	Complains Of Pain	2	41.85409	-71.43917	FALSE	FALSE	Hazael Street and Douglas Ave, Providence, RI, USA	FALSE	-71.4391629	41.854095	intersection	geometric_center	hazael st & douglas ave, providence, ri 02908, usa	NA	NA	NA	NA	41.854095	-71.4391629	Med High	0.810167886	NA	NA	NA	NA	FALSE	FALSE	Raw	41.85409	-71.43917
3714	2010-04-15	28623	15:37:00	Pedestrian	1	NA	FALSE	FALSE	1	service rd 7/Carpenter st	SERVICE ROAD 7	4/15/10	One-Way Trafficway	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	4	1	Complains Of Pain	NA	41.82112	-71.42068	FALSE	FALSE	Service Rd 7/Carpenter Street and Service Road 7, Providence, RI, USA	FALSE	-71.4208371	41.8212386	street_address	range_interpolated	7 carpenter st, providence, ri 02903, usa	NA	NA	NA	NA	41.8212386	-71.4208371	Med High	18.55153521	NA	NA	NA	NA	FALSE	FALSE	Raw	41.82112	-71.42068
3715	2010-04-15	28641	16:32:00	Pedestrian	1	NA	FALSE	FALSE	1	125 Knight Street	PENN ST	4/15/10	One-Way Trafficway	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	Yes, M/V and Driver Left Scene	No Controls	3	1	Complains Of Pain	NA	41.82166	-71.43101	TRUE	FALSE	125 Knight Street, Providence, RI, USA	FALSE	-71.4310074	41.8214799	street_address	rooftop	125 knight st, providence, ri 02909, usa	NA	NA	NA	NA	41.8214799	-71.4310074	High	20.0498005	NA	NA	NA	NA	FALSE	FALSE	Raw	41.82166	-71.43101
3713	2010-04-19	28831	14:20:00	Bicycle	NA	1	FALSE	FALSE	1	HOPE ST	8TH ST	4/20/10	Two-Way , Not Divided	Dry	Daylight	Clear	Unknown	No	No Controls	2	1	Complains Of Pain	NA	41.85282	-71.39319	FALSE	FALSE	Hope Street and 8th Street, Providence, RI, USA	FALSE	-71.3931187	41.8528989	intersection	geometric_center	hope st & 8th st, providence, ri 02906, usa	NA	NA	NA	NA	41.8528989	-71.3931187	Med High	10.58749045	NA	NA	NA	NA	FALSE	FALSE	Raw	41.85282	-71.39319
3712	2010-04-22	29154	14:15:00	Bicycle	NA	1	FALSE	FALSE	1	CRESTON WAY	SUMMIT AVE	4/26/10	Two-Way , Not Divided	Wet	Daylight	Rain	Angle (Front - to - Side) Right Angle (Includes Broadside)	No	Stop Signs	2	1	Non-Incapacitating	2	41.85007	-71.39821	FALSE	FALSE	Creston Way and Summit Ave, Providence, RI, USA	FALSE	-71.3982112	41.8500741	intersection	geometric_center	creston way & summit ave, providence, ri 02906, usa	NA	NA	NA	NA	41.8500741	-71.3982112	Med High	0.46713095	NA	NA	NA	NA	FALSE	FALSE	Raw	41.85007	-71.39821
3711	2010-04-23	29035	15:48:00	Bicycle	NA	1	FALSE	FALSE	1	N MAIN ST	SMITHFIELD AVE	4/23/10	One-Way Trafficway	Dry	Daylight	Clear	Angle - Direction Not Specified	No	Traffic Control Signal	3	0	No Injury	NA	41.85336	-71.40114	FALSE	FALSE	N Main Street and Smithfield Ave, Providence, RI, USA	FALSE	-71.4075551	41.8559078	route	geometric_center	smithfield ave, providence, ri, usa	North Main Street & Smithfield Ave, Providence, RI, USA	EjdOb3J0aCBNYWluIFN0cmVldCAmIFNtaXRoZmllbGQgQXZlLCBQcm92aWRlbmNlLCBSSSwgVVNBImYiZAoUChIJm1FzJcFE5IkR4qECkGW7mrQSFAoSCZtRcyXBROSJEeKhApBlu5q0GhQKEgn5-kE93kTkiRFf162-DVwjPxoUChIJF19P0Z9E5IkRt3QseLmX4xYiCg3-UPIYFQwNcdU	41.853363	-71.401138	41.853363	-71.401138	Med	0.372866048	NA	NA	NA	NA	FALSE	FALSE	Raw	41.85336	-71.40114
3710	2010-04-26	29187	22:10:00	Pedestrian	1	NA	FALSE	FALSE	1	WASHINGTON ST	EMPIRE ST	4/26/10	Two-Way , Not Divided	Wet	Dark - Lighted	Rain	Other	No	Traffic Control Signal	3	1	Complains Of Pain	NA	41.82191	-71.41634	FALSE	FALSE	Washington Street and Empire Street, Providence, RI, USA	FALSE	-71.4157797	41.821349	route	geometric_center	empire st, providence, ri 02903, usa	Washington Street & Empire Street, Providence, RI, USA	EjZXYXNoaW5ndG9uIFN0cmVldCAmIEVtcGlyZSBTdHJlZXQsIFByb3ZpZGVuY2UsIFJJLCBVU0EiZiJkChQKEgmNpp3sEkXkiRHnvAEsqcaDvRIUChIJjaad7BJF5IkR57wBLKnGg70aFAoSCanazZwSReSJERoH0JajEjT2GhQKEgnHPO_pEkXkiRGhxI4iuiomFSIKDWmC7RgVI7hu1Q	41.8218601	-71.4164189	41.8218601	-71.4164189	Med	8.584754341	NA	NA	NA	NA	FALSE	FALSE	Raw	41.82191	-71.41634
3709	2010-04-29	29385	11:01:00	Pedestrian	1	NA	FALSE	FALSE	1	RILL ST	VALLEY ST	4/30/10	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Stop Signs	3	1	Complains Of Pain	NA	41.82662	-71.43816	FALSE	FALSE	Rill Street and Valley Street, Providence, RI, USA	FALSE	-71.4381265	41.8266456	intersection	geometric_center	valley st & rill st, providence, ri 02908, usa	NA	NA	NA	NA	41.8266456	-71.4381265	Med High	3.980375574	NA	NA	NA	NA	FALSE	FALSE	Raw	41.82662	-71.43816
3707	2010-04-30	29386	11:54:00	Bicycle	NA	1	FALSE	FALSE	1	MANTON AVE	JULIAN ST	4/30/10	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	3	1	Complains Of Pain	NA	41.81977	-71.44654	FALSE	FALSE	Manton Ave and Julian Street, Providence, RI, USA	FALSE	-71.4465071	41.8197798	intersection	geometric_center	manton ave & julian st, providence, ri 02909, usa	NA	NA	NA	NA	41.8197798	-71.4465071	Med High	2.939343205	NA	NA	NA	NA	FALSE	FALSE	Raw	41.81977	-71.44654
3708	2010-04-30	29418	14:24:00	Pedestrian	1	NA	FALSE	FALSE	1	KENNEDY PLZ	ARCADE ST	4/30/10	Two-Way, Divided, Unprotected (painted>4feet) Medium	Dry	Daylight	Clear	Other	No	No Controls	4	1	Complains Of Pain	NA	41.82458	-71.41176	FALSE	FALSE	Kennedy Plz and Arcade Street, Providence, RI, USA	FALSE	-71.4116574	41.8246057	intersection	geometric_center	kennedy plaza & arcade st, providence, ri 02903, usa	NA	NA	NA	NA	41.8246057	-71.4116574	Med High	8.979062788	NA	NA	NA	NA	FALSE	FALSE	Raw	41.82458	-71.41176
3704	2010-05-02	29483	17:41:00	Bicycle	NA	1	FALSE	FALSE	1	RING ST	ALMY ST	5/2/10	Two-Way , Not Divided	Dry	Daylight	Clear	Other	Yes, M/V and Driver Left Scene	No Controls	1	1	Complains Of Pain	NA	41.82015	-71.43406	FALSE	FALSE	Ring Street and Almy Street, Providence, RI, USA	FALSE	-71.4334655	41.8202934	intersection	geometric_center	almy st & ring st, providence, ri 02909, usa	NA	NA	NA	NA	41.8202934	-71.4334655	Med High	51.83867521	NA	NA	NA	NA	FALSE	FALSE	Raw	41.82015	-71.43406
3705	2010-05-02	29531	20:19:00	Bicycle	NA	1	FALSE	FALSE	1	GALLUP ST	GORDON AVE	5/3/10	Two-Way , Not Divided	Dry	Dark - Lighted	Clear	Other	No	Stop Signs	2	1	Complains Of Pain	NA	41.79971	-71.41403	FALSE	FALSE	Gallup Street and Gordon Ave, Providence, RI, USA	FALSE	-71.4140427	41.7997126	intersection	geometric_center	gordon ave & gallup st, providence, ri 02907, usa	NA	NA	NA	NA	41.7997126	-71.4140427	Med High	1.092946642	NA	NA	NA	NA	FALSE	FALSE	Raw	41.79971	-71.41403
3706	2010-05-02	29639	18:30:00	Pedestrian	1	NA	FALSE	FALSE	1	127 POCASSET AVE	LAUREL HILL AVE	5/4/10	Two-Way , Not Divided	Dry	Daylight	Clear	Unknown	No	No Controls	3	1	Complains Of Pain	2	41.81108	-71.45305	TRUE	FALSE	127 Pocasset Ave, Providence, RI, USA	FALSE	-71.4528001	41.8112805	premise	rooftop	127 pocasset ave, providence, ri 02909, usa	NA	NA	NA	NA	41.8112805	-71.4528001	High	30.4644987	NA	NA	NA	NA	FALSE	FALSE	Raw	41.81108	-71.45305
3703	2010-05-03	29564	18:58:00	Bicycle	NA	1	FALSE	FALSE	1	699 HARTFORD AVE	KILLINGLY ST	5/3/10	Two-Way, Divided, Unprotected (painted>4feet) Medium	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	6	1	Non-Incapacitating	2	41.82	-71.46879	TRUE	FALSE	699 Hartford Ave, Providence, RI, USA	FALSE	-71.4683392	41.8210549	premise	rooftop	699 hartford ave, providence, ri 02909, usa	NA	NA	NA	NA	41.8210549	-71.4683392	High	123.2422083	Raw	NA	NA	NA	TRUE	FALSE	Raw	41.82	-71.46879
3702	2010-05-05	29710	20:36:00	Pedestrian	1	NA	FALSE	FALSE	1	BROAD ST	VERNDALE AVE	5/5/10	Two-Way , Not Divided	Dry	Dark - Lighted	Clear	Head-On (Front - to - Front)	Yes, M/V and Driver Left Scene	No Controls	2	1	Non-Incapacitating	2	41.79195	-71.40691	FALSE	FALSE	Broad Street and Verndale Ave, Providence, RI, USA	FALSE	-71.4094732	41.7897944	route	geometric_center	verndale ave, providence, ri 02905, usa	Broad Street & Verndale Ave, Providence, RI, USA	EjBCcm9hZCBTdHJlZXQgJiBWZXJuZGFsZSBBdmUsIFByb3ZpZGVuY2UsIFJJLCBVU0EiZiJkChQKEgnV00MujU_kiREBe9ZiVX1MqRIUChIJ1dNDLo1P5IkRAXvWYlV9TKkaFAoSCYPefdWMT-SJESyiypOYSwijGhQKEglHfWgak0_kiRFBCAvcx_6DwSIKDWnr6BgV3TRw1Q	41.7917801	-71.4066723	41.7917801	-71.4066723	Med	27.32971631	NA	NA	NA	NA	FALSE	FALSE	Raw	41.79195	-71.40691
3700	2010-05-08	29834	22:25:00	Pedestrian	1	NA	FALSE	FALSE	1	DOUGLAS AVE	VENICE ST	5/8/10	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	Yes, M/V and Driver Left Scene	No Controls	2	1	Incapacitating	NA	41.84205	-71.42754	FALSE	FALSE	Douglas Ave and Venice Street, Providence, RI, USA	FALSE	-71.4275673	41.8422997	intersection	geometric_center	douglas ave & venice st, providence, ri 02908, usa	NA	NA	NA	NA	41.8422997	-71.4275673	Med High	27.88852705	NA	NA	NA	NA	FALSE	FALSE	Raw	41.84205	-71.42754
3701	2010-05-08	29837	22:44:00	Pedestrian	1	NA	FALSE	FALSE	1	EDDY ST	INDIANA AVE	5/8/10	Two-Way , Not Divided	Dry	Dark - Lighted	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	4	0	No Injury	NA	41.78925	-71.40287	FALSE	FALSE	Eddy Street and Indiana Ave, Providence, RI, USA	FALSE	-71.4028776	41.7892494	intersection	geometric_center	eddy st & indiana ave, providence, ri 02905, usa	NA	NA	NA	NA	41.7892494	-71.4028776	Med High	0.634325696	NA	NA	NA	NA	FALSE	FALSE	Raw	41.78925	-71.40287
3698	2010-05-11	29999	9:20:00	Pedestrian	1	NA	FALSE	FALSE	1	CHALKSTONE AVE	TIFFANY ST	5/11/10	Unknown	Dry	Daylight	Clear	Other	Yes, M/V and Driver Left Scene	No Controls	2	1	Complains Of Pain	NA	41.83226	-71.44114	FALSE	FALSE	Chalkstone Ave and Tiffany Street, Providence, RI, USA	FALSE	-71.4410124	41.8322763	intersection	geometric_center	tiffany st & chalkstone ave, providence, ri 02908, usa	NA	NA	NA	NA	41.8322763	-71.4410124	Med High	10.73809765	NA	NA	NA	NA	FALSE	FALSE	Raw	41.83226	-71.44114
3699	2010-05-11	30030	16:03:00	Bicycle	NA	1	FALSE	FALSE	1	WILLIAMS ST	BROOK ST	5/11/10	Two-Way , Not Divided	Dry	Daylight	Clear	Angle (Front - to - Side) Right Angle (Includes Broadside)	No	Stop Signs	2	1	Complains Of Pain	NA	41.82245	-71.39859	FALSE	FALSE	Williams Street and Brook Street, Providence, RI, USA	FALSE	-71.3989869	41.825126	route	geometric_center	brook st, providence, ri, usa	Williams Street & Brook Street, Providence, RI, USA	EjNXaWxsaWFtcyBTdHJlZXQgJiBCcm9vayBTdHJlZXQsIFByb3ZpZGVuY2UsIFJJLCBVU0EiZiJkChQKEglDtn3eO0XkiRGjnWxp6ydaBhIUChIJQ7Z93jtF5IkRo51saesnWgYaFAoSCc8VZi06ReSJEdbRK1lrMSoLGhQKEgmbZn1yO0XkiRF1hochEHgAaCIKDeWZ7RgVg3Bx1Q	41.8224613	-71.3985917	41.8224613	-71.3985917	Med	1.265790952	NA	NA	NA	NA	FALSE	FALSE	Raw	41.82245	-71.39859
