row_number	crash_date	crash_report_id	crash_time	type_of_collision	collision_type	street_or_highway	nearest_intersection	report_date	type_of_roadway	road_surface_condition	light_condition	weather_condition	manner_of_impact	hit_and_run	traffic_control	person_count	injury_count	most_serious_injury	number_of_vehicles	number_of_lanes	lat_raw	lon_raw	has_st_number	is_intersection_null	address_sent_to_geocoder	is_address_blank	lon_api_first_try	lat_api_first_try	type	loctype	address_returned_by_geocoder	address_returned_by_autocomplete	place_ids_autocompleted	lat_api_second_try	lon_api_second_try	lat_api_best	lon_api_best	distance_btwn_coords_meters
2414	2025-03-27	922689	15:07:00	Vehicle - Pedestrian	Pedestrian	PRAIRIE AVE	SOMERSET ST	2025-03-27	Two-Way , Not Divided	Dry	Daylight	Clear	Sidwswipe, Opposite Direction	Yes, M/V and Driver Left Scene	Pavement Markings	3	0	No Injury	2	NA	41.81085	-71.41549	FALSE	FALSE	Prairie Ave and Somerset Street, Providence, RI, USA	FALSE	-71.41549669999999	41.81081	intersection	geometric_center	somerset st & prairie ave, providence, ri 02907, usa	NA	NA	NA	NA	41.81081	-71.41549669999999	4.487347202836406
2415	2025-03-27	922690	15:06:00	Vehicle - Pedestrian	Bicycle	MITCHELL ST	NIAGARA ST	2025-03-27	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Pavement Markings	2	1	Complains Of Pain	1	NA	41.80165	-71.41844	FALSE	FALSE	Mitchell Street and Niagara Street, Providence, RI, USA	FALSE	-71.42003389999999	41.8011804	intersection	geometric_center	niagara st & mitchell st, providence, ri 02907, usa	NA	NA	NA	NA	41.8011804	-71.42003389999999	142.22409109013842
2443	2025-03-26	922664	15:13:00	Vehicle - Pedestrian	Pedestrian	N MAIN ST	9TH ST	2025-03-26	Two-Way, Divided, Positive Median Barrier	Dry	Daylight	Clear	Rear End(Front-to-Rear)	Yes, M/V and Driver Left Scene	No Controls	2	0	Unknown	2	NA	41.85506	-71.4002	FALSE	FALSE	N Main Street and 9th Street, Providence, RI, USA	FALSE	-71.40026449999999	41.8548416	intersection	geometric_center	9th st & n main st, providence, ri 02906, usa	NA	NA	NA	NA	41.8548416	-71.40026449999999	24.893434873280327
2451	2025-03-26	922688	17:13:00	Vehicle - Pedestrian	Pedestrian	BROOK ST	MEETING ST	2025-03-27	Two-Way , Not Divided	Dry	Daylight	Clear	Rear End(Front-to-Rear)	Yes, M/V and Driver Left Scene	No Controls	2	0	Unknown	2	NA	41.82911	-71.39958	FALSE	FALSE	Brook Street and Meeting Street, Providence, RI, USA	FALSE	-71.39960289999999	41.8292552	intersection	geometric_center	brook st & meeting st, providence, ri 02906, usa	NA	NA	NA	NA	41.8292552	-71.39960289999999	16.274820948301382
2502	2025-03-23	922568	17:37:00	Vehicle - Pedestrian	Bicycle	smith st	GENTIAN AVE	2025-03-23	Two-Way , Not Divided	Dry	Daylight	Clear	Other	Yes, M/V and Driver Left Scene	No Controls	1	1	Complains Of Pain	1	NA	41.84602	-71.45171	FALSE	FALSE	Smith Street and Gentian Ave, Providence, RI, USA	FALSE	-71.4516932	41.8460106	intersection	geometric_center	smith st & gentian ave, providence, ri 02908, usa	NA	NA	NA	NA	41.8460106	-71.4516932	1.742373069207662
2512	2025-03-23	922552	13:27:00	Vehicle - Pedestrian	Pedestrian	ANGELL ST	ARLINGTON AVE	2025-03-23	One-Way Trafficway	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Stop Signs	2	1	Non-Incapacitating	1	NA	41.82937	-71.39217	FALSE	FALSE	Angell Street and Arlington Ave, Providence, RI, USA	FALSE	-71.3921478	41.8293827	intersection	geometric_center	arlington ave & angell st, providence, ri 02906, usa	NA	NA	NA	NA	41.8293827	-71.3921478	2.3215573676525043
2536	2025-03-22	922514	11:01:00	Vehicle - Pedestrian	Pedestrian	997 BRANCH AVE	NA	2025-03-22	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	2	2	Complains Of Pain	1	NA	NA	NA	TRUE	TRUE	997 Branch Ave, Providence, RI, USA	FALSE	-71.4390344	41.8556304	premise	rooftop	997 branch ave, providence, ri 02904, usa	NA	NA	NA	NA	41.8556304	-71.4390344	NA
2558	2025-03-21	922496	14:33:00	Vehicle - Pedestrian	Pedestrian	BRANCH AVE	DRYDEN LN	2025-03-21	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	Yes, M/V and Driver Left Scene	Pavement Markings	5	1	Complains Of Pain	1	NA	41.84308	-71.40852	FALSE	FALSE	Branch Ave and Dryden Ln, Providence, RI, USA	FALSE	-71.4084836	41.8429827	intersection	geometric_center	branch ave & dryden ln, providence, ri 02904, usa	NA	NA	NA	NA	41.8429827	-71.4084836	11.244165130824388
2589	2025-03-20	922462	14:12:00	Vehicle - Pedestrian	Pedestrian	VALLEY ST	WOLCOTT ST	2025-03-20	Two-Way, Divided, Unprotected (painted>4feet) Medium	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	3	0	No Injury	1	NA	41.829	-71.43331	FALSE	FALSE	Valley Street and Wolcott Street, Providence, RI, USA	FALSE	-71.43333059999999	41.8290223	intersection	geometric_center	valley st & wolcott st, providence, ri 02908, usa	NA	NA	NA	NA	41.8290223	-71.43333059999999	3.0136715809135963
2591	2025-03-20	922465	15:52:00	Vehicle - Pedestrian	Pedestrian	MEETING ST	THAYER ST	2025-03-20	Two-Way , Not Divided	Dry	Daylight	Clear	Unknown	Yes, M/V and Driver Left Scene	No Controls	3	0	Unknown	2	NA	41.82918	-71.40061	FALSE	FALSE	Meeting Street and Thayer Street, Providence, RI, USA	FALSE	-71.40078439999999	41.8291625	intersection	geometric_center	thayer st & meeting st, providence, ri 02906, usa	NA	NA	NA	NA	41.8291625	-71.40078439999999	14.59675055086883
2610	2025-03-19	922424	10:18:00	Vehicle - Pedestrian	Pedestrian	3 RICOM WAY	NA	2025-03-19	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	2	1	Complains Of Pain	1	NA	NA	NA	TRUE	TRUE	3 Ricom Way, Providence, RI, USA	FALSE	-71.44198519999999	41.8109103	street_address	rooftop	3 ricom way, providence, ri 02909, usa	NA	NA	NA	NA	41.8109103	-71.44198519999999	NA
2621	2025-03-19	922442	15:55:00	Vehicle - Pedestrian	Pedestrian	DOUGLAS AVE	CHAD BROWN ST	2025-03-19	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Stop Signs	4	2	Complains Of Pain	1	NA	41.83966	-71.4262	FALSE	FALSE	Douglas Ave and Chad Brown Street, Providence, RI, USA	FALSE	-71.4258274	41.8392697	intersection	geometric_center	chad brown st & douglas ave, providence, ri 02908, usa	NA	NA	NA	NA	41.8392697	-71.4258274	53.316352620588816
2630	2025-03-18	922421	15:20:00	Vehicle - Pedestrian	Pedestrian	LAUREL HILL AVE	HARTFORD AVE	2025-03-19	Unknown	Dry	Daylight	Clear	Other	Yes, M/V and Driver Left Scene	Unknown	1	1	Non-Incapacitating	1	NA	41.81792	-71.45533	FALSE	FALSE	Laurel Hill Ave and Hartford Ave, Providence, RI, USA	FALSE	-71.4553147	41.8179563	intersection	geometric_center	laurel hill ave & hartford ave, providence, ri 02909, usa	NA	NA	NA	NA	41.8179563	-71.4553147	4.235569917832896
2650	2025-03-17	922418	14:30:00	Vehicle - Pedestrian	Scooter	ATWELLS AVE	FALLS PL	2025-03-19	Two-Way , Not Divided	Wet	Daylight	Cloudy	Unknown	No	Unknown	1	0	Unknown	1	NA	41.82352	-71.42581	FALSE	FALSE	Atwells Ave and Falls Pl, Providence, RI, USA	FALSE	-71.42578639999999	41.8235263	intersection	geometric_center	atwells ave & falls pl, providence, ri 02903, usa	NA	NA	NA	NA	41.8235263	-71.42578639999999	2.0795738828980848
2657	2025-03-17	922395	16:00:00	Vehicle - Pedestrian	Pedestrian	ELMGROVE AVE	SESSIONS ST	2025-03-18	Two-Way , Not Divided	Wet	Daylight	Clear	Other	Yes, M/V and Driver Left Scene	Unknown	2	1	Complains Of Pain	1	NA	41.84128	-71.39259	FALSE	FALSE	Elmgrove Ave and Sessions Street, Providence, RI, USA	FALSE	-71.3925642	41.8413192	intersection	geometric_center	sessions st & elmgrove ave, providence, ri 02906, usa	NA	NA	NA	NA	41.8413192	-71.3925642	4.860064448918125
2658	2025-03-17	922355	10:49:00	Vehicle - Pedestrian	Pedestrian	MEETING ST	THAYER ST	2025-03-17	One-Way Trafficway	Wet	Daylight	Rain	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	3	1	Complains Of Pain	1	NA	41.82915	-71.40105	FALSE	FALSE	Meeting Street and Thayer Street, Providence, RI, USA	FALSE	-71.40078439999999	41.8291625	intersection	geometric_center	thayer st & meeting st, providence, ri 02906, usa	NA	NA	NA	NA	41.8291625	-71.40078439999999	22.074952720387913
2681	2025-03-16	922304	12:33:00	Vehicle - Pedestrian	Pedestrian	FRIENDSHIP ST	CLAVERICK ST	2025-03-16	One-Way Trafficway	Unknown	Unknown	Clear	Unknown	Yes, M/V and Driver Left Scene	No Controls	2	0	Unknown	2	NA	41.81798	-71.4133	FALSE	FALSE	Friendship Street and Claverick Street, Providence, RI, USA	FALSE	-71.4130373	41.81823809999999	intersection	geometric_center	claverick st & friendship st, providence, ri 02903, usa	NA	NA	NA	NA	41.81823809999999	-71.4130373	36.06234132738996
2700	2025-03-15	922289	17:37:00	Vehicle - Pedestrian	Pedestrian	787 Admiral St.	NA	2025-03-15	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	Yes, M/V and Driver Left Scene	No Controls	1	1	Complains Of Pain	1	NA	NA	NA	TRUE	TRUE	787 Admiral St., Providence, RI, USA	FALSE	-71.44268389999999	41.8508558	premise	rooftop	787 admiral st, providence, ri 02908, usa	NA	NA	NA	NA	41.8508558	-71.44268389999999	NA
2736	2025-03-14	922348	13:25:00	Vehicle - Pedestrian	Pedestrian	ANGELL ST	CONGDON ST	2025-03-17	One-Way Trafficway	Dry	Daylight	Clear	Other	No	Unknown	3	1	Non-Incapacitating	1	NA	41.82759	-71.40668	FALSE	FALSE	Angell Street and Congdon Street, Providence, RI, USA	FALSE	-71.4066587	41.8276009	intersection	geometric_center	congdon st & angell st, providence, ri 02906, usa	NA	NA	NA	NA	41.8276009	-71.4066587	2.1433671355214416
2751	2025-03-13	922224	11:00:00	Vehicle - Pedestrian	Pedestrian	ELMWOOD AVE	CONGRESS AVE	2025-03-13	Two-Way, Divided, Unprotected (painted>4feet) Medium	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	Yes, M/V and Driver Left Scene	No Controls	2	1	Complains Of Pain	1	NA	41.7985	-71.42628	FALSE	FALSE	Elmwood Ave and Congress Ave, Providence, RI, USA	FALSE	-71.4263227	41.7984861	intersection	geometric_center	congress ave & elmwood ave, providence, ri 02907, usa	NA	NA	NA	NA	41.7984861	-71.4263227	3.8666865594597746
2767	2025-03-13	922246	19:35:00	Vehicle - Pedestrian	Pedestrian	LONGFELLOW ST	ELMWOOD AVE	2025-03-13	Two-Way , Not Divided	Dry	Dusk	Clear	Sideswipe, Same Direction	Yes, M/V and Driver Left Scene	No Controls	2	0	Unknown	2	NA	41.79082	-71.42212	FALSE	FALSE	Longfellow Street and Elmwood Ave, Providence, RI, USA	FALSE	-71.4221622	41.790831	intersection	geometric_center	longfellow st & elmwood ave, providence, ri 02907, usa	NA	NA	NA	NA	41.790831	-71.4221622	3.7103932550888947
2798	2025-03-11	922161	20:31:00	Vehicle - Pedestrian	Pedestrian	Broad st	BROAD ST	2025-03-11	Two-Way , Not Divided	Dry	Dark - Lighted	Clear	Head-On (Front - to - Front)	No	No Controls	3	1	Complains Of Pain	2	NA	41.80113	-71.41812	FALSE	FALSE	Broad Street and Broad Street, Providence, RI, USA	FALSE	-71.4174197	41.8004646	route	geometric_center	broad st, providence, ri, usa	NA	NA	NA	NA	41.8004646	-71.4174197	94.14850293586485
2808	2025-03-11	922144	09:05:00	Vehicle - Pedestrian	Scooter	POWER ST	BENEFIT ST	2025-03-11	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	2	1	Complains Of Pain	1	NA	41.82282	-71.40391	FALSE	FALSE	Power Street and Benefit Street, Providence, RI, USA	FALSE	-71.40389499999999	41.8228454	intersection	geometric_center	benefit st & power st, providence, ri 02906, usa	NA	NA	NA	NA	41.8228454	-71.40389499999999	3.0892134401874776
2823	2025-03-10	922116	16:23:00	Vehicle - Pedestrian	Pedestrian	HARTFORD AVE	ETNA ST	2025-03-10	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Pavement Markings	4	1	Complains Of Pain	1	NA	41.81735	-71.45075	FALSE	FALSE	Hartford Ave and Etna Street, Providence, RI, USA	FALSE	-71.4506992	41.8173612	intersection	geometric_center	etna st & hartford ave, providence, ri 02909, usa	NA	NA	NA	NA	41.8173612	-71.4506992	4.395095561000104
2851	2025-03-09	922067	09:02:00	Vehicle - Pedestrian	Pedestrian	BROADWAY	KNIGHT ST	2025-03-09	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Traffic Control Signal	3	2	Complains Of Pain	1	NA	41.8198	-71.42936	FALSE	FALSE	Broadway and Knight Street, Providence, RI, USA	FALSE	-71.4298422	41.8202494	route	geometric_center	knight st, providence, ri, usa	Broadway & Knight Street, Providence, RI, USA	Ei1Ccm9hZHdheSAmIEtuaWdodCBTdHJlZXQsIFByb3ZpZGVuY2UsIFJJLCBVU0EiZiJkChQKEgmvZYGEdUXkiRHAVmwJ-u4XKRIUChIJr2WBhHVF5IkRwFZsCfruFykaFAoSCaW15YZ1ReSJERrCM7HXpG-zGhQKEgkPqvF6dUXkiRGsZxyELkktfCIKDccy7RgVj79s1Q	41.8198215	-71.4293361	41.8198215	-71.4293361	3.1079771957168623
2856	2025-03-09	922084	15:34:00	Vehicle - Pedestrian	Pedestrian	BAINBRIDGE AVE	BROADWAY	2025-03-09	Unknown	Other	Other	Clear	Rear End(Front-to-Rear)	No	No Controls	6	1	Complains Of Pain	3	NA	41.81789	-71.43585	FALSE	FALSE	Bainbridge Ave and Broadway, Providence, RI, USA	FALSE	-71.4359317	41.8182806	intersection	geometric_center	bainbridge ave & broadway, providence, ri 02909, usa	NA	NA	NA	NA	41.8182806	-71.4359317	44.006515594879055
2866	2025-03-08	922056	01:55:00	Vehicle - Pedestrian	Pedestrian	SPRUCE ST	DE PASQUALE AVE	2025-03-09	One-Way Trafficway	Dry	Dark - Lighted	Clear	Unknown	Yes, M/V and Driver Left Scene	No Controls	2	0	No Injury	2	NA	41.8243	-71.42668	FALSE	FALSE	Spruce Street and De Pasquale Ave, Providence, RI, USA	FALSE	-71.426237	41.8225091	route	geometric_center	de pasquale ave, providence, ri 02903, usa	Spruce Street & De Pasquale Ave, Providence, RI, USA	EjRTcHJ1Y2UgU3RyZWV0ICYgRGUgUGFzcXVhbGUgQXZlLCBQcm92aWRlbmNlLCBSSSwgVVNBImYiZAoUChIJR4baAQtF5IkRCImAsPjDvn8SFAoSCUeG2gELReSJEQiJgLD4w75_GhQKEglLkpX-CkXkiRFPaoZnGLjj5xoUChIJ5WpIMgtF5IkR6bU-GV3KjsIiCg3_4u0YFUQdbdU	41.8243327	-71.4269372	41.8243327	-71.4269372	21.644198230726897
2887	2025-03-08	922107	21:36:00	Vehicle - Pedestrian	Pedestrian	ELMWOOD AVE	ELMWOOD AVE	2025-03-10	Two-Way , Not Divided	Dry	Dark - Lighted	Clear	Sideswipe, Same Direction	Yes, M/V and Driver Left Scene	Traffic Control Signal	2	0	No Injury	2	NA	41.80713	-71.42487	FALSE	FALSE	Elmwood Ave and Elmwood Ave, Providence, RI, USA	FALSE	-71.4246181	41.795266	route	geometric_center	elmwood ave, providence, ri, usa	NA	NA	NA	NA	41.795266	-71.4246181	1320.859859642826
2944	2025-03-05	921974	21:45:00	Vehicle - Pedestrian	Pedestrian	ONTARIO ST	NIAGARA ST	2025-03-06	Two-Way, Divided, Unprotected (painted>4feet) Medium	Unknown	Unknown	Cloudy	Not a Collision Between Two Motor Vehicles in Transport	Yes, M/V and Driver Left Scene	Stop Signs	3	1	Complains Of Pain	1	NA	41.79989	-71.41934	FALSE	FALSE	Ontario Street and Niagara Street, Providence, RI, USA	FALSE	-71.4193425	41.7999015	intersection	geometric_center	ontario st & niagara st, providence, ri 02907, usa	NA	NA	NA	NA	41.7999015	-71.4193425	1.2968761370024897
2976	2025-03-04	921928	18:16:00	Vehicle - Pedestrian	Pedestrian	UNNAMED_38	DEAN ST	2025-03-04	Unknown	Dry	Dark - Lighted	Clear	Unknown	Yes, M/V and Driver Left Scene	No Controls	3	0	Unknown	2	NA	41.82999	-71.42716	FALSE	FALSE	Unnamed_38 and Dean Street, Providence, RI, USA	FALSE	-71.4739026	41.7672488	street_address	range_interpolated	38 dean st, cranston, ri 02920, usa	NA	NA	NA	NA	41.7672488	-71.4739026	7989.233176090439
2977	2025-03-04	921929	16:39:00	Vehicle - Pedestrian	Pedestrian	BROAD ST	BROAD ST	2025-03-04	Unknown	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	Yes, M/V and Driver Left Scene	No Controls	1	1	Complains Of Pain	1	NA	41.81003	-71.42108	FALSE	FALSE	Broad Street and Broad Street, Providence, RI, USA	FALSE	-71.4174197	41.8004646	route	geometric_center	broad st, providence, ri, usa	NA	NA	NA	NA	41.8004646	-71.4174197	1107.286389989498
2980	2025-03-04	921888	04:48:00	Vehicle - Pedestrian	Pedestrian	friendship	PEARL ST	2025-03-04	One-Way Trafficway	Dry	Dark - Lighted	Clear	Rear End(Front-to-Rear)	No	No Controls	7	0	No Injury	4	NA	41.81335	-71.4177	FALSE	FALSE	Friendship and Pearl Street, Providence, RI, USA	FALSE	-71.4179148	41.8131624	route	geometric_center	pearl st, providence, ri, usa	Friendship Street & Pearl Street, Providence, RI, USA	EjVGcmllbmRzaGlwIFN0cmVldCAmIFBlYXJsIFN0cmVldCwgUHJvdmlkZW5jZSwgUkksIFVTQSJmImQKFAoSCf1RytVvReSJEbGipg6IbPljEhQKEgn9UcrVb0XkiRGxoqYOiGz5YxoUChIJL5ZgT2xF5IkRF4JBJvEmvYYaFAoSCQ2bhTRuReSJEbqh7XXlSlUKIgoNqC7sGBW0fW7V	41.8131624	-71.41791479999999	41.8131624	-71.41791479999999	27.454240611055877
3010	2025-03-02	921932	19:40:00	Vehicle - Pedestrian	Pedestrian	ARMINGTON AVE	ACADEMY AVE	2025-03-05	Two-Way , Not Divided	Dry	Dark - Unknown Lighting	Clear	Other	No	Unknown	3	0	No Injury	1	NA	41.82725	-71.44371	FALSE	FALSE	Armington Ave and Academy Ave, Providence, RI, USA	FALSE	-71.4437269	41.8272558	intersection	geometric_center	academy ave & armington ave, providence, ri 02908, usa	NA	NA	NA	NA	41.8272558	-71.4437269	1.5434049337745177
3048	2025-03-01	921807	13:05:00	Vehicle - Pedestrian	Pedestrian	BROAD ST	SUMTER ST	2025-03-01	Two-Way , Not Divided	Wet	Daylight	Cloudy	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	3	0	No Injury	1	NA	41.79769	-71.41405	FALSE	FALSE	Broad Street and Sumter Street, Providence, RI, USA	FALSE	-71.4141256	41.7977795	intersection	geometric_center	sumter st & broad st, providence, ri 02905, usa	NA	NA	NA	NA	41.7977795	-71.4141256	11.77394900260877
3072	2025-02-28	921747	07:52:00	Vehicle - Pedestrian	Pedestrian	SUMMER STREET	MEADOW ST	2025-02-28	One-Way Trafficway	Dry	Daylight	Clear	Angle - Direction Not Specified	Yes, M/V and Driver Left Scene	No Controls	2	0	Unknown	2	NA	41.81501	-71.41805	FALSE	FALSE	Summer Street and Meadow Street, Providence, RI, USA	FALSE	-71.4184169	41.8147615	route	geometric_center	meadow st, providence, ri 02903, usa	Summer Street & Meadow Street, Providence, RI, USA	EjJTdW1tZXIgU3RyZWV0ICYgTWVhZG93IFN0cmVldCwgUHJvdmlkZW5jZSwgUkksIFVTQSJmImQKFAoSCVtxfeJxReSJEcnXhwT8ITpOEhQKEglbcX3icUXkiRHJ14cE_CE6ThoUChIJK3FeA25F5IkRyefO0wBi6GUaFAoSCRFwyuBxReSJEcgZGqrpBPliIgoNwHnsGBUidm7V	41.8150848	-71.4181086	41.8150848	-71.4181086	9.642166106515587
3090	2025-02-28	921792	21:13:00	Vehicle - Pedestrian	Pedestrian	MONTICELLO ST	OPPER ST	2025-02-28	Two-Way , Not Divided	Dry	Dark - Not Lighted	Clear	Not a Collision Between Two Motor Vehicles in Transport	Yes, M/V and Driver Left Scene	No Controls	1	1	Complains Of Pain	1	NA	41.85227	-71.42309	FALSE	FALSE	Monticello Street and Opper Street, Providence, RI, USA	FALSE	-71.4230103	41.8522469	intersection	geometric_center	monticello st & opper st, providence, ri 02904, usa	NA	NA	NA	NA	41.8522469	-71.4230103	7.091258854750455
3113	2025-02-27	921709	08:07:00	Vehicle - Pedestrian	Pedestrian	CHAPIN AVE	PARADE ST	2025-02-27	Two-Way, Divided, Positive Median Barrier	Dry	Daylight	Cloudy	Head-On (Front - to - Front)	No	No Controls	4	1	Complains Of Pain	1	NA	41.81189	-71.43122	FALSE	FALSE	Chapin Ave and Parade Street, Providence, RI, USA	FALSE	-71.4311693	41.8119172	intersection	geometric_center	chapin ave & parade st, providence, ri 02909, usa	NA	NA	NA	NA	41.8119172	-71.4311693	5.183018237383039
3116	2025-02-27	921716	12:34:00	Vehicle - Pedestrian	Bicycle	WASHINGTON ST	EDDY ST	2025-02-27	Two-Way , Not Divided	Wet	Daylight	Cloudy	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	3	1	Non-Incapacitating	1	NA	41.82401	-71.4134	FALSE	FALSE	Washington Street and Eddy Street, Providence, RI, USA	FALSE	-71.4072241	41.8059525	route	geometric_center	eddy st, providence, ri, usa	Washington Street & Eddy Street, Providence, RI, USA	EjRXYXNoaW5ndG9uIFN0cmVldCAmIEVkZHkgU3RyZWV0LCBQcm92aWRlbmNlLCBSSSwgVVNBImYiZAoUChIJYTKH6BNF5IkR5kp7LeyaeroSFAoSCWEyh-gTReSJEeZKey3smnq6GhQKEgmp2s2cEkXkiREaB9CWoxI09hoUChIJO0x4GWdF5IkRbcddUVrUSsgiCg0y1-0YFTstb9U	41.8240306	-71.4134213	41.8240306	-71.4134213	2.894953506623813
