row_number	crash_date	crash_report_id	crash_time	collision_type	count_pedestrian	count_bicycle	scooter	wheel_chair	number_of_vehicles	street_or_highway	nearest_intersection	report_date	type_of_roadway	road_surface_condition	light_condition	weather_condition	manner_of_impact	hit_and_run	traffic_control	person_count	injury_count	most_serious_injury	number_of_lanes	lat_raw	lon_raw	has_st_number	is_intersection_null	address_sent_to_geocoder	is_address_blank	lon_api_first_try	lat_api_first_try	type	loctype	address_returned_by_geocoder	address_returned_by_autocomplete	place_ids_autocompleted	lat_api_second_try	lon_api_second_try	lat_api_best	lon_api_best	distance_btwn_coords_meters
191	2024-08-12	915261	09:30:00	Bicycle	NA	2	FALSE	FALSE	1	CHALKSTONE AVE	RIVER AVE	2024-08-21	Two-Way, Divided, Unprotected (painted>4feet) Medium	Dry	Daylight	Clear	Angle (Front - to - Side) Right Angle (Includes Broadside)	No	Traffic Control Signal	3	2	Complains Of Pain	NA	41.83258	-71.43854	FALSE	FALSE	Chalkstone Ave and River Ave, Providence, RI, USA	FALSE	-71.4385424	41.83260569999999	intersection	geometric_center	river ave & chalkstone ave, providence, ri 02908, usa	NA	NA	NA	NA	41.83260569999999	-71.4385424	2.8678281254256817
192	2024-08-13	915039	11:05:00	Other	NA	NA	TRUE	FALSE	2	BRANCH AVE	OLMSTEAD WAY	2024-08-13	Two-Way , Not Divided	Dry	Daylight	Clear	Sideswipe, Same Direction	No	No Controls	2	1	Complains Of Pain	NA	41.85384	-71.4295	FALSE	FALSE	Branch Ave and Olmstead Way, Providence, RI, USA	FALSE	-71.4300791	41.8540097	intersection	geometric_center	branch ave & olmsted way, providence, ri 02904, usa	NA	NA	NA	NA	41.8540097	-71.4300791	51.59916400281571
193	2024-08-13	915045	16:08:00	Pedestrian	1	NA	TRUE	FALSE	1	POTTERS AVE	BROAD ST	2024-08-13	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Traffic Control Signal	2	1	Complains Of Pain	NA	41.80297	-71.41891	FALSE	FALSE	Potters Ave and Broad Street, Providence, RI, USA	FALSE	-71.4188999	41.80300099999999	intersection	geometric_center	potters ave & broad st, providence, ri 02905, usa	NA	NA	NA	NA	41.80300099999999	-71.4188999	3.5512229466517944
194	2024-08-14	915064	14:25:00	Bicycle	NA	1	TRUE	FALSE	1	BROAD ST	WHITMARSH ST	2024-08-14	Two-Way , Not Divided	Dry	Daylight	Clear	Angle (Front - to - Side) Same Direction	No	No Controls	4	1	Complains Of Pain	2	NA	NA	FALSE	FALSE	Broad Street and Whitmarsh Street, Providence, RI, USA	FALSE	-71.4198849	41.8060863	intersection	geometric_center	whitmarsh st & broad st, providence, ri 02907, usa	NA	NA	NA	NA	41.8060863	-71.4198849	NA
195	2024-08-14	920088	09:40:00	Pedestrian	1	NA	FALSE	FALSE	1	broad St	THURBERS AVE	2025-01-03	Two-Way, Divided, Unprotected (painted>4feet) Medium	Dry	Daylight	Clear	Head-On (Front - to - Front)	No	No Controls	2	1	Complains Of Pain	NA	41.7982	-71.41467	FALSE	FALSE	Broad Street and Thurbers Ave, Providence, RI, USA	FALSE	-71.414661	41.7982144	intersection	geometric_center	thurbers ave & broad st, providence, ri 02905, usa	NA	NA	NA	NA	41.7982144	-71.414661	1.7684635252238012
196	2024-08-17	916767	15:32:00	Pedestrian	1	NA	FALSE	FALSE	1	744 CRANSTON ST	ANTHONY AVE	2024-10-02	Two-Way , Not Divided	Dry	Daylight	Clear	Other	Yes, M/V and Driver Left Scene	No Controls	1	1	Complains Of Pain	NA	41.80465	-71.43822	TRUE	FALSE	744 Cranston Street, Providence, RI, USA	FALSE	-71.4382079	41.80444430000001	premise	rooftop	744 cranston st, providence, ri 02907, usa	NA	NA	NA	NA	41.80444430000001	-71.4382079	22.92042189363322
197	2024-08-21	915259	12:00:00	Pedestrian	1	NA	FALSE	FALSE	1	SILVER SPRING ST	COMMODORE ST	2024-08-21	Two-Way , Not Divided	Dry	Daylight	Clear	Other	No	No Controls	3	1	Complains Of Pain	NA	41.84572	-71.41748	FALSE	FALSE	Silver Spring Street and Commodore Street, Providence, RI, USA	FALSE	-71.4174792	41.8457516	intersection	geometric_center	silver spring st & commodore st, providence, ri 02904, usa	NA	NA	NA	NA	41.8457516	-71.4174792	3.5183214302652632
198	2024-08-21	915267	16:43:00	Bicycle	NA	1	FALSE	FALSE	1	WATERMAN ST	BENEFIT ST	2024-08-21	One-Way Trafficway	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	1	0	No Injury	2	41.82715	-71.40728	FALSE	FALSE	Waterman Street and Benefit Street, Providence, RI, USA	FALSE	-71.40750179999999	41.8272589	intersection	geometric_center	benefit st & waterman st, providence, ri 02906, usa	NA	NA	NA	NA	41.8272589	-71.40750179999999	22.033242298402023
199	2024-08-22	915295	17:49:00	Pedestrian	1	NA	FALSE	FALSE	1	BROAD ST	SERVICE ROAD 8	2024-08-22	One-Way Trafficway	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Traffic Control Signal	2	1	Complains Of Pain	NA	41.81794	-71.41631	FALSE	FALSE	Broad Street and Service Road 8, Providence, RI, USA	FALSE	-71.4408396	41.8158954	route	geometric_center	service rd, providence, ri 02909, usa	NA	NA	NA	NA	41.8158954	-71.4408396	2047.764201992625
200	2024-08-23	915337	20:34:00	Bicycle	NA	1	FALSE	FALSE	1	Elmwood Ave	Bridgham Street	2024-08-23	Two-Way , Not Divided	Dry	Dark - Lighted	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Traffic Control Signal	2	2	Complains Of Pain	NA	41.81277	-71.42218	FALSE	FALSE	Elmwood Ave and Bridgham Street, Providence, RI, USA	FALSE	-71.4221434	41.81280350000001	intersection	geometric_center	bridgham st & elmwood ave, providence, ri 02907, usa	NA	NA	NA	NA	41.81280350000001	-71.4221434	4.809198568817135
201	2024-08-25	915405	23:50:00	Pedestrian	1	NA	FALSE	FALSE	1	BRIDGE ST	S WATER ST	2024-08-26	Two-Way , Not Divided	Dry	Dark - Lighted	Clear	Other	No	No Controls	2	1	Non-Incapacitating	NA	41.81855	-71.4016	FALSE	FALSE	Bridge Street and S Water Street, Providence, RI, USA	FALSE	-71.4039493	41.8202197	route	geometric_center	s water st, providence, ri 02903, usa	NA	NA	NA	NA	41.8202197	-71.4039493	269.3208886622968
202	2024-08-26	915433	22:29:00	Bicycle	NA	NA	FALSE	FALSE	2	S Water Street	Power Street	2024-08-26	One-Way Trafficway	Wet	Dark - Lighted	Clear	Rear End(Front-to-Rear)	No	No Controls	2	1	Complains Of Pain	NA	41.82234	-71.40599	FALSE	FALSE	S Water Street and Power Street, Providence, RI, USA	FALSE	-71.406003	41.8223845	intersection	geometric_center	s water st & power st, providence, ri 02903, usa	NA	NA	NA	NA	41.8223845	-71.406003	5.069748681443522
203	2024-08-27	915437	12:27:00	Pedestrian	1	NA	FALSE	FALSE	1	343 BROAD ST	BROAD ST	2024-08-27	Two-Way, Divided, Positive Median Barrier	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	Yes, M/V and Driver Left Scene	No Controls	1	1	Complains Of Pain	NA	41.81376	-71.42154	TRUE	FALSE	343 Broad Street, Providence, RI, USA	FALSE	-71.4221475	41.813852	premise	rooftop	343 broad st, providence, ri 02907, usa	NA	NA	NA	NA	41.813852	-71.4221475	51.4330866180672
204	2024-08-29	915506	12:06:00	Pedestrian	1	NA	FALSE	FALSE	1	W FOUNTAIN ST	WINTER ST	2024-08-29	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	2	1	Complains Of Pain	NA	41.81886	-71.42248	FALSE	FALSE	W Fountain Street and Winter Street, Providence, RI, USA	FALSE	-71.4227058	41.8187963	intersection	geometric_center	winter st & w fountain st, providence, ri 02903, usa	NA	NA	NA	NA	41.8187963	-71.4227058	20.029936158302434
205	2024-08-29	915523	17:33:00	Bicycle	NA	1	FALSE	FALSE	1	MEMORIAL BLVD	FRANCIS ST	2024-08-29	Two-Way, Divided, Unprotected (painted>4feet) Medium	Dry	Daylight	Clear	Head-On (Front - to - Front)	No	Traffic Control Signal	4	2	Incapacitating	NA	41.82577	-71.41527	FALSE	FALSE	Memorial Blvd and Francis Street, Providence, RI, USA	FALSE	-71.4153238	41.825791099999996	intersection	geometric_center	memorial blvd & francis st, providence, ri 02903, usa	NA	NA	NA	NA	41.825791099999996	-71.4153238	5.043222306385555
206	2024-08-30	915538	10:43:00	Pedestrian	1	NA	TRUE	FALSE	1	BROAD ST	SERVICE ROAD 7	2024-08-30	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Pavement Markings	3	1	Complains Of Pain	NA	41.81736	-71.41696	FALSE	FALSE	Broad Street and Service Road 7, Providence, RI, USA	FALSE	-71.41696619999999	41.8173751	intersection	geometric_center	service rd 1 & broad st, providence, ri 02903, usa	NA	NA	NA	NA	41.8173751	-71.41696619999999	1.7578643094737676
207	2024-08-31	915574	02:05:00	Bicycle	NA	1	FALSE	FALSE	1	WESTMINSTER ST	MATHEWSON ST	2024-08-31	One-Way Trafficway	Dry	Dark - Lighted	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Stop Signs	3	1	Complains Of Pain	NA	41.82217	-71.41364	FALSE	FALSE	Westminster Street and Mathewson Street, Providence, RI, USA	FALSE	-71.4136359	41.822194	intersection	geometric_center	mathewson st & westminster st, providence, ri 02903, usa	NA	NA	NA	NA	41.822194	-71.4136359	2.693231075917906
208	2024-08-31	915588	14:42:00	Pedestrian	1	NA	TRUE	FALSE	1	POTTERS AVE	BROAD ST	2024-08-31	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Traffic Control Signal	2	1	Complains Of Pain	NA	41.80297	-71.41891	FALSE	FALSE	Potters Ave and Broad Street, Providence, RI, USA	FALSE	-71.4188999	41.80300099999999	intersection	geometric_center	potters ave & broad st, providence, ri 02905, usa	NA	NA	NA	NA	41.80300099999999	-71.4188999	3.5512229466517944
209	2024-09-02	915662	19:45:00	Bicycle	NA	1	TRUE	FALSE	1	FLORA ST	GRAFTON ST	2024-09-02	Two-Way , Not Divided	Dry	Dark - Not Lighted	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Stop Signs	2	1	Complains Of Pain	NA	41.85016	-71.4149	FALSE	FALSE	Flora Street and Grafton Street, Providence, RI, USA	FALSE	-71.41491850000001	41.8501834	intersection	geometric_center	flora st & grafton st, providence, ri 02904, usa	NA	NA	NA	NA	41.8501834	-71.41491850000001	3.0230206405815254
210	2024-09-03	915672	07:04:00	Pedestrian	1	NA	FALSE	FALSE	1	BLACKSTONE ST	PLAIN ST	2024-09-03	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	2	1	Complains Of Pain	NA	41.80972	-71.40985	FALSE	FALSE	Blackstone Street and Plain Street, Providence, RI, USA	FALSE	-71.4109902	41.8095884	intersection	geometric_center	plain st & blackstone st, providence, ri 02905, usa	NA	NA	NA	NA	41.8095884	-71.4109902	95.73390867565251
211	2024-09-03	915674	08:06:00	Bicycle	NA	1	FALSE	FALSE	1	BROAD ST	BLACKSTONE ST	2024-09-03	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Traffic Control Signal	2	0	No Injury	NA	41.80995	-71.42106	FALSE	FALSE	Broad Street and Blackstone Street, Providence, RI, USA	FALSE	-71.3999947	41.91484699999999	intersection	geometric_center	blackstone st & broad st, cumberland, ri 02864, usa	NA	NA	NA	NA	41.91484699999999	-71.3999947	11806.955516622944
212	2024-09-03	915682	11:23:00	Bicycle	NA	1	FALSE	FALSE	1	BROAD ST	SUMMER ST	2024-09-03	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Traffic Control Signal	3	1	Complains Of Pain	NA	41.81631	-71.41931	FALSE	FALSE	Broad Street and Summer Street, Providence, RI, USA	FALSE	-71.3862965	41.8796005	intersection	geometric_center	broad st & summer st, pawtucket, ri 02860, usa	NA	NA	NA	NA	41.8796005	-71.3862965	7558.6431447140285
213	2024-09-03	915692	17:35:00	Pedestrian	1	NA	FALSE	FALSE	1	PLAINFIELD ST	ATWOOD ST	2024-09-03	Unknown	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	2	1	Complains Of Pain	NA	41.81605	-71.44493	FALSE	FALSE	Plainfield Street and Atwood Street, Providence, RI, USA	FALSE	-71.4450571	41.8159837	intersection	geometric_center	atwood st & plainfield st, providence, ri 02909, usa	NA	NA	NA	NA	41.8159837	-71.4450571	12.871135065444864
214	2024-09-03	915780	12:19:00	Bicycle	NA	1	FALSE	FALSE	1	680 CHALKSTONE AVE	AYRAULT ST	2024-09-05	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	2	0	No Injury	NA	41.83442	-71.4291	TRUE	FALSE	680 Chalkstone Ave, Providence, RI, USA	FALSE	-71.4294899	41.8342014	street_address	rooftop	680 chalkstone ave, providence, ri 02908, usa	NA	NA	NA	NA	41.8342014	-71.4294899	40.471847181337765
215	2024-09-05	915772	12:01:00	Pedestrian	1	NA	FALSE	FALSE	1	WAYLAND AVE	S ANGELL ST	2024-09-05	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Traffic Control Signal	3	1	Complains Of Pain	NA	41.83003	-71.38795	FALSE	FALSE	Wayland Ave and S Angell Street, Providence, RI, USA	FALSE	-71.3879705	41.8300645	intersection	geometric_center	wayland ave & s angell st, providence, ri 02906, usa	NA	NA	NA	NA	41.8300645	-71.3879705	4.200121976379227
216	2024-09-06	915843	22:49:00	Pedestrian	1	NA	TRUE	FALSE	1	BROAD ST	PEARL ST	2024-09-06	Two-Way, Divided, Unprotected (painted>4feet) Medium	Dry	Dark - Lighted	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Traffic Control Signal	3	1	Non-Incapacitating	NA	41.81475	-71.42095	FALSE	FALSE	Broad Street and Pearl Street, Providence, RI, USA	FALSE	-71.42096169999999	41.8147856	intersection	geometric_center	pearl st & broad st, providence, ri 02907, usa	NA	NA	NA	NA	41.8147856	-71.42096169999999	4.08012802511007
217	2024-09-07	915851	12:14:00	Pedestrian	1	NA	TRUE	FALSE	1	WESTMINSTER ST	CAHIR ST	2024-09-07	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Traffic Control Signal	2	1	Complains Of Pain	NA	41.81822	-71.42018	FALSE	FALSE	Westminster Street and Cahir Street, Providence, RI, USA	FALSE	-71.4201687	41.81822150000001	intersection	geometric_center	cahir st & westminster st, providence, ri 02903, usa	NA	NA	NA	NA	41.81822150000001	-71.4201687	0.9522299347487213
218	2024-09-07	915870	18:43:00	Bicycle	NA	1	FALSE	FALSE	1	CRANSTON ST.	WAVERLY ST	2024-09-07	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	Yes, M/V and Driver Left Scene	No Controls	1	1	Complains Of Pain	NA	41.80861	-71.4343	FALSE	FALSE	Cranston St. and Waverly Street, Providence, RI, USA	FALSE	-71.4345663	41.8083497	intersection	geometric_center	cranston st & waverly st, providence, ri 02907, usa	NA	NA	NA	NA	41.8083497	-71.4345663	36.44008338640241
219	2024-09-11	916014	12:00:00	Bicycle	NA	1	FALSE	FALSE	1	HARTFORD AVE	MERINO ST	2024-09-11	Two-Way , Not Divided	Dry	Dark - Lighted	Clear	Not a Collision Between Two Motor Vehicles in Transport	Yes, M/V and Driver Left Scene	No Controls	2	1	Complains Of Pain	NA	41.81863	-71.4591	FALSE	FALSE	Hartford Ave and Merino Street, Providence, RI, USA	FALSE	-71.4591197	41.8186569	intersection	geometric_center	merino st & hartford ave, providence, ri 02909, usa	NA	NA	NA	NA	41.8186569	-71.4591197	3.411464741070871
220	2024-09-11	916035	17:26:00	Bicycle	NA	1	FALSE	FALSE	1	CHALKSTONE AVE	PEKIN ST	2024-09-11	Two-Way, Divided, Unprotected (painted>4feet) Medium	Dry	Daylight	Clear	Angle (Front - to - Side) Right Angle (Includes Broadside)	No	No Controls	2	0	No Injury	NA	41.83574	-71.42369	FALSE	FALSE	Chalkstone Ave and Pekin Street, Providence, RI, USA	FALSE	-71.4241466	41.835642	intersection	geometric_center	pekin st & chalkstone ave, providence, ri 02908, usa	NA	NA	NA	NA	41.835642	-71.4241466	39.41031192688871
221	2024-09-12	916084	12:50:00	Bicycle	NA	1	FALSE	FALSE	1	FRIENDSHIP ST	POINT ST	2024-09-12	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Stop Signs	2	1	Non-Incapacitating	NA	41.81688	-71.41439	FALSE	FALSE	Friendship Street and Point Street, Providence, RI, USA	FALSE	-71.4168102	41.8143034	intersection	geometric_center	point st & friendship st, providence, ri 02903, usa	NA	NA	NA	NA	41.8143034	-71.4168102	350.1245710975685
222	2024-09-12	916099	16:09:00	Pedestrian	1	NA	FALSE	FALSE	1	MARIETTA ST	HALL ST	2024-09-12	Two-Way, Divided, Unprotected (painted>4feet) Medium	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Stop Signs	3	1	Complains Of Pain	NA	41.85277	-71.41703	FALSE	FALSE	Marietta Street and Hall Street, Providence, RI, USA	FALSE	-71.4169726	41.8527892	intersection	geometric_center	hall st & marietta st, providence, ri 02904, usa	NA	NA	NA	NA	41.8527892	-71.4169726	5.217352546741492
223	2024-09-15	916173	09:00:00	Bicycle	NA	1	FALSE	FALSE	1	Washington St	East Appraoch	2024-09-15	One-Way Trafficway	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	5	1	Incapacitating	NA	NA	NA	FALSE	FALSE	Washington Street and East Appraoch, Providence, RI, USA	FALSE	-71.4125301	41.8252123	route	geometric_center	e approach, providence, ri 02903, usa	NA	NA	NA	NA	41.8252123	-71.4125301	NA
224	2024-09-16	916245	14:38:00	Bicycle	NA	1	FALSE	FALSE	1	CHALKSTONE AVE	HILLCREST AVE	2024-09-16	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	Yes, M/V and Driver Left Scene	No Controls	2	1	Complains Of Pain	NA	41.83269	-71.45827	FALSE	FALSE	Chalkstone Ave and Hillcrest Ave, Providence, RI, USA	FALSE	-71.4585859	41.8329136	intersection	geometric_center	hillcrest ave & chalkstone ave, providence, ri 02909, usa	NA	NA	NA	NA	41.8329136	-71.4585859	36.14002057026633
225	2024-09-16	916250	17:09:00	Pedestrian	1	NA	FALSE	FALSE	1	ADELAIDE AVE	ELMWOOD AVE	2024-09-16	Two-Way, Divided, Positive Median Barrier	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Pavement Markings	4	1	Complains Of Pain	NA	41.79586	-71.4251	FALSE	FALSE	Adelaide Ave and Elmwood Ave, Providence, RI, USA	FALSE	-71.4249889	41.79590779999999	intersection	geometric_center	adelaide ave & elmwood ave, providence, ri 02907, usa	NA	NA	NA	NA	41.79590779999999	-71.4249889	10.645582730840392
226	2024-09-17	916261	09:16:00	Pedestrian	1	NA	TRUE	FALSE	1	NORTH MAIN ST	N MAIN ST	2024-09-17	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	3	1	Complains Of Pain	NA	41.83642	-71.40964	FALSE	FALSE	North Main Street and N Main Street, Providence, RI, USA	FALSE	-71.7012283	41.9621073	route	geometric_center	n main st, burrillville, ri 02859, usa	NA	NA	NA	NA	41.9621073	-71.7012283	27919.09619765506
227	2024-09-17	916263	12:56:00	Pedestrian	1	NA	FALSE	FALSE	1	WESTMINSTER ST	MANTON AVE	2024-09-17	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	2	1	Complains Of Pain	NA	41.81675	-71.44311	FALSE	FALSE	Westminster Street and Manton Ave, Providence, RI, USA	FALSE	-71.457019	41.8257788	route	geometric_center	manton ave, providence, ri 02909, usa	NA	NA	NA	NA	41.8257788	-71.457019	1530.2297217191524
228	2024-09-17	916285	16:53:00	Pedestrian	1	NA	FALSE	FALSE	1	COLLEGE ST	PROSPECT ST	2024-09-17	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Pavement Markings	3	1	Complains Of Pain	NA	41.82611	-71.4046	FALSE	FALSE	College Street and Prospect Street, Providence, RI, USA	FALSE	-73.211047	44.477161	route	geometric_center	college st, burlington, vt 05401, usa	College Street & Prospect Street, Providence, RI, USA	EjVDb2xsZWdlIFN0cmVldCAmIFByb3NwZWN0IFN0cmVldCwgUHJvdmlkZW5jZSwgUkksIFVTQSJmImQKFAoSCR30ag09ReSJEfKgH0NDwX03EhQKEgkd9GoNPUXkiRHyoB9DQ8F9NxoUChIJ0eXLLRZF5IkR9U78WzXwZD4aFAoSCf3MkoUiReSJEXnsEW5gGPVjIgoNjCjuGBWmhXDV	41.82611319999999	-71.4046042	41.82611319999999	-71.4046042	0.4982733824459687
229	2024-09-18	916310	11:32:00	Pedestrian	1	NA	FALSE	FALSE	1	BROAD ST	FOSTER ST	2024-09-18	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Pavement Markings	3	1	Complains Of Pain	NA	41.81882	-71.41545	FALSE	FALSE	Broad Street and Foster Street, Providence, RI, USA	FALSE	-71.4154248	41.81885949999999	intersection	geometric_center	foster st & broad st, providence, ri 02903, usa	NA	NA	NA	NA	41.81885949999999	-71.4154248	4.868819927495878
230	2024-09-21	916406	13:01:00	Pedestrian	1	NA	FALSE	FALSE	1	EXCHANGE TER	DORRANCE ST	2024-09-21	Two-Way , Not Divided	Wet	Daylight	Rain	Not a Collision Between Two Motor Vehicles in Transport	No	Pavement Markings	4	1	Complains Of Pain	NA	41.82487	-71.41426	FALSE	FALSE	Exchange Ter and Dorrance Street, Providence, RI, USA	FALSE	-71.4109838	41.823088	route	geometric_center	dorrance st, providence, ri 02903, usa	NA	NA	NA	NA	41.823088	-71.4109838	336.4727696483417
231	2024-09-22	916455	14:10:00	Bicycle	NA	1	FALSE	FALSE	1	425 S MAIN ST	WICKENDEN ST	2024-09-22	One-Way Trafficway	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	4	1	Complains Of Pain	NA	41.81794	-71.39958	TRUE	FALSE	425 S Main Street, Providence, RI, USA	FALSE	-71.4002967	41.8182643	premise	rooftop	425 s main st, providence, ri 02903, usa	NA	NA	NA	NA	41.8182643	-71.4002967	69.56062362901542
232	2024-09-23	916506	15:09:00	Other	NA	NA	TRUE	FALSE	2	CHAD BROWN ST	ADMIRAL ST	2024-09-23	Two-Way, Divided, Unprotected (painted>4feet) Medium	Dry	Daylight	Clear	Angle (Front - to - Side) Right Angle (Includes Broadside)	Yes, M/V and Driver Left Scene	No Controls	1	0	No Injury	NA	41.84213	-71.42138	FALSE	FALSE	Chad Brown Street and Admiral Street, Providence, RI, USA	FALSE	-71.4213798	41.842162	intersection	geometric_center	admiral st & chad brown st, providence, ri 02908, usa	NA	NA	NA	NA	41.842162	-71.4213798	3.562262319989842
233	2024-09-25	916553	16:27:00	Pedestrian	1	NA	TRUE	FALSE	1	SOLAR ST	ATWELLS AVE	2024-09-25	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	2	1	Non-Incapacitating	NA	41.82336	-71.42359	FALSE	FALSE	Solar Street and Atwells Ave, Providence, RI, USA	FALSE	-71.42355739999999	41.8233747	intersection	geometric_center	atwells ave & solar st, providence, ri 02903, usa	NA	NA	NA	NA	41.8233747	-71.42355739999999	3.160908287122539
234	2024-09-28	916620	02:04:00	Pedestrian	1	NA	FALSE	FALSE	1	STEEPLE ST	N MAIN ST	2024-09-28	Unknown	Dry	Dark - Not Lighted	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	No Controls	4	1	Complains Of Pain	NA	41.82746	-71.40913	FALSE	FALSE	Steeple Street and N Main Street, Providence, RI, USA	FALSE	-71.4090558	41.8274846	intersection	geometric_center	steeple st & n main st, providence, ri 02903, usa	NA	NA	NA	NA	41.8274846	-71.4090558	6.7366324753582525
235	2024-09-28	916642	19:03:00	Pedestrian	1	NA	FALSE	FALSE	1	SMITH ST	OAKLAND AVE	2024-09-28	Unknown	Dry	Dark - Lighted	Clear	Not a Collision Between Two Motor Vehicles in Transport	Yes, Driver Left Scene	No Controls	5	1	Complains Of Pain	NA	41.8361	-71.43001	FALSE	FALSE	Smith Street and Oakland Ave, Providence, RI, USA	FALSE	-71.43045060000001	41.836244	intersection	geometric_center	oakland ave & smith st, providence, ri 02908, usa	NA	NA	NA	NA	41.836244	-71.43045060000001	39.904275153153954
236	2024-09-30	916711	15:24:00	Bicycle	NA	1	FALSE	FALSE	1	SMITH ST	SMITH ST	2024-09-30	Two-Way, Divided, Unprotected (painted>4feet) Medium	Dry	Daylight	Clear	Angle (Front - to - Side) Opposite Direction	No	No Controls	2	1	Complains Of Pain	NA	41.83667	-71.43148	FALSE	FALSE	Smith Street and Smith Street, Providence, RI, USA	FALSE	-71.4405737	41.8406607	route	geometric_center	smith st, providence, ri, usa	NA	NA	NA	NA	41.8406607	-71.4405737	875.3060601590403
237	2024-09-30	916746	18:57:00	Pedestrian	1	NA	FALSE	FALSE	1	BROAD ST	FENNER ST	2024-10-01	Two-Way, Divided, Unprotected (painted>4feet) Medium	Dry	Dark - Lighted	Clear	Head-On (Front - to - Front)	No	Unknown	2	1	Complains Of Pain	NA	41.81834	-71.4159	FALSE	FALSE	Broad Street and Fenner Street, Providence, RI, USA	FALSE	-71.41589689999999	41.8183569	intersection	geometric_center	fenner st & broad st, providence, ri 02903, usa	NA	NA	NA	NA	41.8183569	-71.41589689999999	1.8987971146927034
238	2024-10-03	916824	16:39:00	Bicycle	NA	1	TRUE	FALSE	1	ROCHAMBEAU AVE	HOPE ST	2024-10-03	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Pavement Markings	4	1	Complains Of Pain	NA	41.84691	-71.39606	FALSE	FALSE	Rochambeau Ave and Hope Street, Providence, RI, USA	FALSE	-71.3960504	41.8469479	intersection	geometric_center	hope st & rochambeau ave, providence, ri 02906, usa	NA	NA	NA	NA	41.8469479	-71.3960504	4.2934579268916835
239	2024-10-03	916825	16:50:00	Bicycle	NA	1	FALSE	FALSE	1	NIANTIC AVE EXIT	NIANTIC AVE	2024-10-03	Two-Way , Not Divided	Dry	Daylight	Clear	Not a Collision Between Two Motor Vehicles in Transport	No	Unknown	3	1	Complains Of Pain	NA	41.80062	-71.43923	FALSE	FALSE	Niantic Ave Exit and Niantic Ave, Providence, RI, USA	FALSE	-71.4388202	41.7952703	route	geometric_center	niantic ave, rhode island, usa	NA	NA	NA	NA	41.7952703	-71.4388202	596.496160226811
