row_number	crash_report_id	street_or_highway	nearest_intersection	traffic_control	type	type_of_roadway	address_sent_to_geocoder	lat_raw	lon_raw	lat_api_best	lon_api_best	distance_btwn_coords_meters	best_coords	reason_for_qa
849	805972	SOMERSET STREET	BROAD STREET	No Controls	locality	Two-Way , Not Divided	Somerset Street and Broad Street, Providence, RI, USA	41.81735	-71.45075	41.8134589	-71.421576	2458.904242	Not yet determined	distance greater than 100m
843	806494	FRANCIS ST	AMERICAN EXPRESS PLZ	Traffic Control Signal	locality	Two-Way , Not Divided	Francis Street and American Express Plz, Providence, RI, USA	41.82745	-71.41541	41.8239891	-71.4128343	440.545949	Not yet determined	distance greater than 100m
837	807337	EXIT 22A (RT )	FRANCIS ST	Traffic Control Signal	route	Two-Way, Divided, Positive Median Barrier	Exit 22a (Rt ) and Francis Street, Providence, RI, USA	41.82577	-71.41527	41.8284747	-71.4153409	301.1432612	Not yet determined	distance greater than 100m
829	807712	FRANCIS ST	AMERICAN EXPRESS PLZ	Traffic Control Signal	locality	Two-Way , Not Divided	Francis Street and American Express Plz, Providence, RI, USA	41.82745	-71.41541	41.8239891	-71.4128343	440.545949	Not yet determined	distance greater than 100m
820	808792	RICHMOND STREET	EDDY STREET	No Controls	intersection	Two-Way , Not Divided	Richmond Street and Eddy Street, Providence, RI, USA	41.83616	-71.41597	41.8156786	-71.4065248	2410.846369	Not yet determined	distance greater than 100m
818	808930	HARTFORD AVE	HARTFORD AVE	No Controls	route	Two-Way , Not Divided	Hartford Ave and Hartford Ave, Providence, RI, USA	41.81967	-71.46639	41.829423	-71.5357282	5853.464439	Raw	distance greater than 100m
811	809737	PLAINFIELD ST	PLAINFIELD ST	No Controls	route	Two-Way , Not Divided	Plainfield Street and Plainfield Street, Providence, RI, USA	41.81444	-71.447	41.8067161	-71.4643452	1676.456224	Raw	distance greater than 100m
809	810317	Manton Ave	Aleppo St	No Controls	intersection	Two-Way , Not Divided	Manton Ave and Aleppo Street, Providence, RI, USA	41.82019	-71.44695	41.8193627	-71.4462075	110.7959521	Not yet determined	distance greater than 100m
802	810989	POCASSET AVE	MAGNOLIA ST	No Controls	intersection	Two-Way , Not Divided	Pocasset Ave and Magnolia Street, Providence, RI, USA	41.81152	-71.4514	41.8119098	-71.4499342	129.1278102	Not yet determined	distance greater than 100m
796	811272	EXCHANGE TER	EXCHANGE ST	Stop Signs	intersection	One-Way Trafficway	Exchange Ter and Exchange Street, Providence, RI, USA	41.82611	-71.4116	41.8250247	-71.4148047	292.0046525	Not yet determined	distance greater than 100m
785	812530	NA	CRANSTON ST	Traffic Control Signal	route	Two-Way , Not Divided	NA and Cranston Street, Providence, RI, USA	41.80316	-71.43987	41.7959835	-71.4492555	1115.730813	Not yet determined	distance greater than 100m
782	812856	SERVICE ROAD 3	WESTMINSTER ST	No Controls	street_address	Two-Way , Not Divided	Service Road 3 and Westminster Street, Providence, RI, USA	41.81632	-71.44059	41.8252921	-71.4089265	2810.246105	Not yet determined	distance greater than 100m
781	812957	BROAD ST	BROAD ST	No Controls	route	Two-Way , Not Divided	Broad Street and Broad Street, Providence, RI, USA	41.81434	-71.42119	41.7945838	-71.4101636	2381.990146	Raw	distance greater than 100m
775	813355	douglas ave	DOUGLAS AVE	No Controls	intersection	Two-Way , Not Divided	Douglas Ave and Douglas Ave, Providence, RI, USA	41.83605	-71.41962	41.8715442	-71.4649957	5455.959475	Not yet determined	distance greater than 100m
762	815226	WASHINGTON ST	SERVICE ROAD 8	No Controls	street_address	Two-Way , Not Divided	Washington Street and Service Road 8, Providence, RI, USA	41.82021	-71.41885	41.7939064	-71.391257	3716.983824	Not yet determined	distance greater than 100m
756	815612	EAST DR	MIDDLE DR	No Controls	route	Two-Way , Not Divided	East Dr and Middle Dr, Providence, RI, USA	41.85234	-71.44313	41.8516951	-71.4439915	101.2752025	Not yet determined	distance greater than 100m
748	816048	PLAINFIELD ST EXIT	PLAINFIELD ST	Pavement Markings	route	Two-Way , Not Divided	Plainfield Street Exit and Plainfield Street, Providence, RI, USA	41.81539	-71.44587	41.8067161	-71.4643452	1811.676822	Not yet determined	distance greater than 100m
741	816246	NORTH MAIN ST	RANDALL ST	Pavement Markings	route	Two-Way, Divided, Positive Median Barrier	North Main Street and Randall Street, Providence, RI, USA	41.83666	-71.40959	41.837966	-71.4096299	145.4209122	Not yet determined	distance greater than 100m
738	816558	BROAD ST	BROAD ST	No Controls	route	Two-Way , Not Divided	Broad Street and Broad Street, Providence, RI, USA	41.81606	-71.41988	41.7945838	-71.4101636	2523.012651	Raw	distance greater than 100m
725	819705	77 Union Ave	SORRENTO ST	No Controls	premise	Two-Way , Not Divided	77 Union Ave, Providence, RI, USA	41.80984	-71.43621	41.8094521	-71.4382136	171.7621291	Not yet determined	distance greater than 100m
722	819863	OPPER STREET	SOCIAL STREET	Stop Signs	intersection	Two-Way , Not Divided	Opper Street and Social Street, Providence, RI, USA	41.83465	-71.41632	41.8538456	-71.4220131	2188.378981	Not yet determined	distance greater than 100m
709	821321	GALLATIN ST	EMERSON ST	No Controls	intersection	Two-Way , Not Divided	Gallatin Street and Emerson Street, Providence, RI, USA	41.79717	-71.41358	41.7966497	-71.4153701	159.4517786	Not yet determined	distance greater than 100m
703	821951	GROSVENOR AVE	CHALKSTONE AVE	No Controls	intersection	Two-Way, Divided, Unprotected (painted>4feet) Medium	Grosvenor Ave and Chalkstone Ave, Providence, RI, USA	41.83377	-71.43953	41.8323976	-71.439537	152.7759724	Not yet determined	distance greater than 100m
698	822281	ADELAIDE AVE	RESERVOIR AVE	Traffic Control Signal	intersection	Two-Way, Divided, Unprotected (painted>4feet) Medium	Adelaide Ave and Reservoir Ave, Providence, RI, USA	41.79275	-71.42748	41.7955254	-71.4262013	326.6744043	Not yet determined	distance greater than 100m
688	823236	CHARLES ST	CANAL ST	No Controls	route	Two-Way , Not Divided	Charles Street and Canal Street, Providence, RI, USA	41.83329	-71.41136	41.8300387	-71.4110637	362.7665221	Not yet determined	distance greater than 100m
679	824225	GANO ST EXIT	GANO ST	Traffic Control Signal	route	One-Way Trafficway	Gano Street Exit and Gano Street, Providence, RI, USA	41.82113	-71.38944	41.8238695	-71.3900983	309.8108346	Not yet determined	distance greater than 100m
677	824563	INDIA STREET	NA	No Controls	route	Two-Way , Not Divided	India Street, Providence, RI, USA	41.81823	-71.39259	41.8181038	-71.3951646	214.0566958	Not yet determined	distance greater than 100m
678	824576	F C GREENE MEMORIAL BLVD	F C GREENE MEMORIAL BLVD	No Controls	intersection	Two-Way , Not Divided	F C Greene Memorial Blvd and F C Greene Memorial Blvd, Providence, RI, USA	41.77945	-71.41418	41.7885473	-71.4142058	1012.709068	Raw	distance greater than 100m
669	824815	GANO ST	NA	No Controls	route	Two-Way , Not Divided	Gano Street, Providence, RI, USA	41.81876	-71.38931	41.8238695	-71.3900983	572.5340443	Not yet determined	distance greater than 100m
670	824824	BROAD ST	PARKSIDE CIR	Stop Signs	route	Two-Way , Not Divided	Broad Street and Parkside Cir, Providence, RI, USA	41.78589	-71.40166	41.7858514	-71.4036757	167.366943	Not yet determined	distance greater than 100m
671	825498	VALLEY ST	DEAN ST	No Controls	route	One-Way Trafficway	Valley Street and Dean Street, Providence, RI, USA	41.83139	-71.42848	41.8234078	-71.4242155	956.3985976	Not yet determined	distance greater than 100m
668	824854	336 Admiral Street	336 Admiral Street	No Controls	premise	Two-Way , Not Divided	336 Admiral Street, Providence, RI, USA	41.83616	-71.42824	41.8455374	-71.4273582	1046.445863	Raw	distance greater than 100m
663	825415	PLAINFIELD ST	ON RAMP TO RT 6 EAST	No Controls	premise	Two-Way, Divided, Unprotected (painted>4feet) Medium	Plainfield Street and On Ramp To Rt 6 East, Providence, RI, USA	41.81541	-71.44589	41.8224276	-71.3955012	4252.69684	Not yet determined	distance greater than 100m
653	827952	271 RESERVOIR AVE	271 RESERVOIR AVE	No Controls	premise	Two-Way, Divided, Unprotected (painted>4feet) Medium	271 Reservoir Ave, Providence, RI, USA	41.79216	-71.42783	41.7894913	-71.4300523	349.6797601	Raw	distance greater than 100m
651	828056	BROAD ST	CENTRAL ST	No Controls	intersection	Two-Way , Not Divided	Broad Street and Central Street, Providence, RI, USA	41.81323	-71.42189	41.8858281	-71.3870525	8582.371072	Not yet determined	distance greater than 100m
643	829641	WHITMARSH ST	UPDIKE ST	No Controls	intersection	Two-Way , Not Divided	Whitmarsh Street and Updike Street, Providence, RI, USA	41.80605	-71.42101	41.806023	-71.4224872	122.6122281	Not yet determined	distance greater than 100m
636	830080	MEMORIAL BLVD	STEEPLE ST	Traffic Control Signal	route	Two-Way, Divided, Unprotected (painted>4feet) Medium	Memorial Blvd and Steeple Street, Providence, RI, USA	41.82677	-71.41063	41.8273889	-71.409299	130.1401791	Not yet determined	distance greater than 100m
635	830241	502 HARTFORD AVE	MELISSA ST	Pavement Markings	premise	Two-Way , Not Divided	502 Hartford Ave, Providence, RI, USA	41.80864	-71.44081	41.8187363	-71.460615	1990.790711	Not yet determined	distance greater than 100m
619	832157	GANO ST	I 195 E	No Controls	street_address	Two-Way , Not Divided	Gano Street and I 195 E, Providence, RI, USA	41.81904	-71.38931	41.8256891	-71.390238	744.1671439	Not yet determined	distance greater than 100m
620	832181	SOUTH WATER ST	NA	No Controls	route	One-Way Trafficway	South Water Street, Providence, RI, USA	41.81771	-71.40083	41.8202174	-71.4039536	380.8701373	Not yet determined	distance greater than 100m
615	832735	CATHERDAL AVE	SMITH ST	No Controls	intersection	Two-Way , Not Divided	Catherdal Ave and Smith Street, Providence, RI, USA	41.8132	-71.45548	41.8444122	-71.4491246	3514.291226	Not yet determined	distance greater than 100m
595	834726	BROAD STREET	NA	No Controls	route	Two-Way , Not Divided	Broad Street, Providence, RI, USA	41.81455	-71.42107	41.7945838	-71.4101636	2399.817126	Not yet determined	distance greater than 100m
593	835050	DOUGLAS AVE	DOUGLAS AVE	No Controls	intersection	Two-Way , Not Divided	Douglas Ave and Douglas Ave, Providence, RI, USA	41.84183	-71.42751	41.8715442	-71.4649957	4538.856933	Raw	distance greater than 100m
587	835508	broad st	BROAD ST	No Controls	route	Two-Way , Not Divided	Broad Street and Broad Street, Providence, RI, USA	41.79944	-71.4162	41.7945838	-71.4101636	737.0198488	Not yet determined	distance greater than 100m
579	838630	BROAD ST	CHESTNUT ST	Traffic Control Signal	intersection	Two-Way , Not Divided	Broad Street and Chestnut Street, Providence, RI, USA	41.82003	-71.41432	41.8928375	-71.3876733	8400.627974	Not yet determined	distance greater than 100m
574	839700	WESTMINSTER ST	WESTMINSTER ST EXIT	No Controls	route	Two-Way , Not Divided	Westminster Street and Westminster St Exit, Providence, RI, USA	41.81598	-71.43959	41.8171825	-71.4257801	1153.525261	Not yet determined	distance greater than 100m
572	841122	CHARLES ST	CHARLES ST	No Controls	route	One-Way Trafficway	Charles Street and Charles Street, Providence, RI, USA	41.83673	-71.41283	41.8474982	-71.419539	1321.54211	Raw	distance greater than 100m
552	848583	W RIVER ST	BRANCH AVE	No Controls	intersection	Two-Way , Not Divided	W River Street and Branch Ave, Providence, RI, USA	41.84598	-71.41326	41.8468987	-71.4126689	113.4094551	Not yet determined	distance greater than 100m
542	849419	NORTH MAIN STREET	CHURCH ST	No Controls	intersection	One-Way Trafficway	North Main Street and Church Street, Providence, RI, USA	41.83071	-71.41035	41.8755687	-71.3912211	5239.491768	Not yet determined	distance greater than 100m
541	849507	FLORAL AVE	CLADRASH'S AVE	No Controls	locality	Two-Way , Not Divided	Floral Ave and Cladrash's Ave, Providence, RI, USA	41.78419	-71.40703	41.8239891	-71.4128343	4456.51924	Not yet determined	distance greater than 100m
540	849644	BROAD ST	BROAD ST	Pavement Markings	route	Two-Way , Not Divided	Broad Street and Broad Street, Providence, RI, USA	41.79929	-71.41603	41.7945838	-71.4101636	715.1837912	Raw	distance greater than 100m
535	850123	5 BRANCH AVE	DRYDEN LN	No Controls	premise	Two-Way , Not Divided	5 Branch Ave, Providence, RI, USA	41.84252	-71.4083	41.8438087	-71.4074401	160.2041676	Not yet determined	distance greater than 100m
530	851095	ATWELLS AVE AT DEAN ST	DEAN ST	Traffic Control Signal	route	Two-Way , Not Divided	Atwells Ave At Dean Street and Dean Street, Providence, RI, USA	41.82339	-71.4242	41.8244829	-71.4363598	1016.026523	Not yet determined	distance greater than 100m
511	853479	Francis Street	Fountain Street	Traffic Control Signal	route	Two-Way , Not Divided	Francis Street and Fountain Street, Providence, RI, USA	41.82492	-71.41462	33.9176699	-79.7489411	1143864.24	Not yet determined	distance greater than 100m
500	854337	51 Silver Spring Street	Charles Street	No Controls	premise	Unknown	51 Silver Spring Street, Providence, RI, USA	41.84501	-71.41842	41.8454522	-71.4166633	153.7705954	Not yet determined	distance greater than 100m
501	854356	FRANCIS ST	AMERICAN EXPRESS PLZ	No Controls	locality	Two-Way , Not Divided	Francis Street and American Express Plz, Providence, RI, USA	41.82745	-71.41541	41.8239891	-71.4128343	440.545949	Not yet determined	distance greater than 100m
499	854593	ABBOTT ST	ROYAL ST	No Controls	route	One-Way Trafficway	Abbott Street and Royal Street, Providence, RI, USA	41.81911	-71.3893	41.8434195	-71.4056432	3026.669711	Not yet determined	distance greater than 100m
494	854775	POWER ST	POWER ST	No Controls	route	One-Way Trafficway	Power Street and Power Street, Providence, RI, USA	41.82266	-71.40536	41.8232025	-71.3970049	695.7341975	Raw	distance greater than 100m
452	856892	355 Reservoir Ave	PONTIAC AVE	Traffic Control Signal	subpremise	Two-Way , Not Divided	355 Reservoir Ave, Providence, RI, USA	41.78819	-71.43152	41.7887759	-71.4327425	120.6225649	Not yet determined	distance greater than 100m
442	857672	PLEASANT ST	PLEASANT CT	Warning Signs	intersection	One-Way Trafficway	Pleasant Street and Pleasant Ct, Providence, RI, USA	41.8396	-71.40514	41.8596697	-71.4726318	6025.995359	Not yet determined	distance greater than 100m
441	857830	S WATER ST	NA	Traffic Control Signal	route	One-Way Trafficway	S Water Street, Providence, RI, USA	41.81877	-71.4019	41.8202174	-71.4039536	234.4914025	Not yet determined	distance greater than 100m
421	860829	FRANCIS ST	GASPEE ST	Traffic Control Signal	route	Two-Way, Divided, Positive Median Barrier	Francis Street and Gaspee Street, Providence, RI, USA	41.82897	-71.4153	41.8298918	-71.413218	200.8833518	Not yet determined	distance greater than 100m
422	860830	EXIT 22A (RT )	FRANCIS ST	Traffic Control Signal	route	Two-Way, Divided, Positive Median Barrier	Exit 22a (Rt ) and Francis Street, Providence, RI, USA	41.82577	-71.41527	41.8284747	-71.4153409	301.1432612	Not yet determined	distance greater than 100m
404	862096	SMITHFIELD AVE	SMITHFIELD AVE	Traffic Control Signal	intersection	One-Way Trafficway	Smithfield Ave and Smithfield Ave, Providence, RI, USA	41.8558	-71.40766	41.8563993	-71.4524031	3710.398732	Raw	distance greater than 100m
396	862467	BLACKSTONE BLVD	EAST AVE	No Controls	route	Two-Way, Divided, Positive Median Barrier	Blackstone Blvd and East Ave, Providence, RI, USA	41.85657	-71.39103	41.8450883	-71.3870926	1319.17769	Not yet determined	distance greater than 100m
393	862555	ADELAIDE AVE	HAMILTON ST	Stop Signs	intersection	Two-Way , Not Divided	Adelaide Ave and Hamilton Street, Providence, RI, USA	41.80357	-71.42571	41.7973969	-71.4201379	828.2762058	Not yet determined	distance greater than 100m
395	862566	HAGAN ST	MENDON ST	No Controls	route	Two-Way , Not Divided	Hagan Street and Mendon Street, Providence, RI, USA	41.85692	-71.4224	41.8556752	-71.4226281	139.8551593	Not yet determined	distance greater than 100m
381	863608	DORRANCE ST	EXCHANGE TER	Traffic Control Signal	route	Two-Way , Not Divided	Dorrance Street and Exchange Ter, Providence, RI, USA	41.82482	-71.41415	41.825713	-71.4127397	153.5201614	Not yet determined	distance greater than 100m
379	863985	CHARLES ST	EXIT  (RT 146N )	Pavement Markings	locality	Two-Way , Not Divided	Charles Street and Exit  (Rt 146n ), Providence, RI, USA	41.8422	-71.41799	41.8239891	-71.4128343	2071.840048	Not yet determined	distance greater than 100m
362	865229	BROAD ST	BROAD ST	Pavement Markings	route	Two-Way , Not Divided	Broad Street and Broad Street, Providence, RI, USA	41.78805	-71.40335	41.7945838	-71.4101636	921.3164977	Raw	distance greater than 100m
354	866350	PLAINFIELD ST	PLAINFIELD ST	No Controls	route	Two-Way , Not Divided	Plainfield Street and Plainfield Street, Providence, RI, USA	41.8146	-71.44679	41.8067161	-71.4643452	1700.559471	Raw	distance greater than 100m
346	868664	375 RESERVOIR AVE	NA	No Controls	street_address	Unknown	375 Reservoir Ave, Providence, RI, USA	41.78809	-71.43165	41.788643	-71.433156	139.3359169	Not yet determined	distance greater than 100m
343	868901	WEYBOSSET ST	GREENE ST	Pavement Markings	route	Two-Way , Not Divided	Weybosset Street and Greene Street, Providence, RI, USA	41.81936	-71.41495	41.8210088	-71.4168727	243.1680607	Not yet determined	distance greater than 100m
334	869438	393 Prarie Avenue	NA	No Controls	premise	Two-Way , Not Divided	393 Prarie Avenue, Providence, RI, USA	41.81403	-71.40623	41.8034309	-71.4141359	1349.983121	Not yet determined	distance greater than 100m
327	870723	BROAD ST	BROAD ST	Pavement Markings	route	Two-Way , Not Divided	Broad Street and Broad Street, Providence, RI, USA	41.78746	-71.40285	41.7945838	-71.4101636	998.6691995	Raw	distance greater than 100m
324	870172	PEACE ST	UPDIKE ST	Pavement Markings	intersection	Two-Way , Not Divided	Peace Street and Updike Street, Providence, RI, USA	41.80662	-71.42006	41.8065937	-71.4225083	203.1747912	Not yet determined	distance greater than 100m
319	870814	CLADRASH'S AVE	FLORAL AVE	No Controls	route	Two-Way , Not Divided	Cladrash's Ave and Floral Ave, Providence, RI, USA	41.78383	-71.4095	41.7827984	-71.4085028	141.5602764	Not yet determined	distance greater than 100m
315	873169	BORDEN	EDDY	No Controls	intersection	Unknown	Borden and Eddy, Providence, RI, USA	41.81378	-71.41085	41.8121992	-71.4070223	363.0765521	Not yet determined	distance greater than 100m
312	872657	RANDALL SQ	RANDALL SQ	No Controls	intersection	One-Way Trafficway	Randall Sq and Randall Sq, Providence, RI, USA	41.83677	-71.40993	41.8368179	-71.4113179	115.2335615	Raw	distance greater than 100m
300	873458	CANAL ST	MILL ST	No Controls	intersection	Two-Way, Divided, Positive Median Barrier	Canal Street and Mill Street, Providence, RI, USA	41.8323	-71.41095	42.0140642	-71.5342119	22663.64202	Not yet determined	distance greater than 100m
297	873588	UNION AVE EXIT	SERVICE RD NO. 1	Traffic Control Signal	premise	One-Way Trafficway	Union Ave Exit and Service Rd No. 1, Providence, RI, USA	41.80904	-71.44017	41.7942452	-71.3907409	4420.108352	Not yet determined	distance greater than 100m
280	875423	VALLEY ST	HEMLOCK ST	No Controls	intersection	Two-Way , Not Divided	Valley Street and Hemlock Street, Providence, RI, USA	41.82994	-71.43162	41.8304583	-71.4304933	109.8317072	Not yet determined	distance greater than 100m
274	875762	736 BRANCH AVENUE	NA	No Controls	premise	Two-Way , Not Divided	736 Branch Avenue, Providence, RI, USA	41.83582	-71.41572	41.8532706	-71.4285913	2216.52777	Not yet determined	distance greater than 100m
267	876943	BROAD ST	VERNDALE ST	No Controls	route	Two-Way , Not Divided	Broad Street and Verndale Street, Providence, RI, USA	41.79158	-71.40644	41.7897944	-71.4094732	320.7620175	Not yet determined	distance greater than 100m
258	877136	CHALKSTONE AVENUE	ACADEMY AVENUE	Traffic Control Signal	intersection	Two-Way , Not Divided	Chalkstone Avenue and Academy Avenue, Providence, RI, USA	41.82422	-71.43364	41.8324538	-71.4445249	1286.601127	Not yet determined	distance greater than 100m
248	877794	HARTFORD AVE	HARTFORD AVE	No Controls	route	Two-Way, Divided, Unprotected (painted>4feet) Medium	Hartford Ave and Hartford Ave, Providence, RI, USA	41.81889	-71.46093	41.829423	-71.5357282	6314.67753	Raw	distance greater than 100m
243	881461	HARTFORD AVE	HARTFORD AVE	Stop Signs	route	Two-Way, Divided, Unprotected (painted>4feet) Medium	Hartford Ave and Hartford Ave, Providence, RI, USA	41.81835	-71.45738	41.829423	-71.5357282	6615.235746	Raw	distance greater than 100m
237	879154	WICKENDEN ST	Wickenden St	Traffic Control Signal	route	Two-Way , Not Divided	Wickenden Street and Wickenden Street, Providence, RI, USA	41.81893	-71.40082	41.8196128	-71.3960063	406.5187065	Not yet determined	distance greater than 100m
208	880345	RIVER AVE	ADMIRAL ST	Traffic Control Signal	intersection	Two-Way, Divided, Unprotected (painted>4feet) Medium	River Ave and Admiral Street, Providence, RI, USA	41.8492	-71.43894	41.853176	-71.4460552	737.5559085	Not yet determined	distance greater than 100m
203	880458	BROAD ST	BROAD ST	No Controls	route	Two-Way , Not Divided	Broad Street and Broad Street, Providence, RI, USA	41.80263	-71.41881	41.7945838	-71.4101636	1147.670903	Raw	distance greater than 100m
197	880731	850 MANTON AVE	MANTON AVE	No Controls	premise	Unknown	850 Manton Ave, Providence, RI, USA	41.83391	-71.46722	41.8329814	-71.4659043	150.3145817	Not yet determined	distance greater than 100m
194	880935	valley st	DEAN ST	No Controls	route	Two-Way , Not Divided	Valley Street and Dean Street, Providence, RI, USA	41.83128	-71.42868	41.8234078	-71.4242155	951.3671705	Not yet determined	distance greater than 100m
177	881559	Smith St	SMITH ST	No Controls	route	Two-Way , Not Divided	Smith Street and Smith Street, Providence, RI, USA	41.83661	-71.43133	41.8418141	-71.4433053	1149.784193	Not yet determined	distance greater than 100m
175	882694	SMITHFIELD AVE	I95N RAMP	No Controls	street_address	Two-Way , Not Divided	Smithfield Ave and I95n Ramp, Providence, RI, USA	41.85501	-71.40489	41.86376	-71.4113276	1110.69265	Not yet determined	distance greater than 100m
172	882783	Memorial Blvd	STEEPLE ST	Traffic Control Signal	route	Two-Way, Divided, Positive Median Barrier	Memorial Blvd and Steeple Street, Providence, RI, USA	41.82677	-71.41063	41.8273889	-71.409299	130.1401791	Not yet determined	distance greater than 100m
171	882795	NORTH MAIN ST	N MAIN ST	Pavement Markings	intersection	Two-Way, Divided, Positive Median Barrier	North Main Street and N Main Street, Providence, RI, USA	41.83744	-71.40942	41.9595187	-71.700964	27717.02351	Not yet determined	distance greater than 100m
170	882857	HARTFORD AVE	HARTFORD AVE	Unknown	route	Two-Way , Not Divided	Hartford Ave and Hartford Ave, Providence, RI, USA	41.81838	-71.45754	41.829423	-71.5357282	6601.571669	Raw	distance greater than 100m
164	883013	Broadway	SUTTON ST	Stop Signs	route	Two-Way , Not Divided	Broadway and Sutton Street, Providence, RI, USA	41.82027	-71.42736	41.8223473	-71.4285283	250.733571	Not yet determined	distance greater than 100m
163	883066	GANO ST	I 195 E	No Controls	street_address	Two-Way , Not Divided	Gano Street and I 195 E, Providence, RI, USA	41.81906	-71.38931	41.8256891	-71.390238	741.9527339	Not yet determined	distance greater than 100m
160	883237	MEMORIAL BLVD.	EXIT 22A  (RT )	Traffic Control Signal	locality	Two-Way , Not Divided	Memorial Blvd. and Exit 22a  (Rt ), Providence, RI, USA	41.82578	-71.41523	41.8239891	-71.4128343	281.4956272	Not yet determined	distance greater than 100m
150	884410	280 BROAD ST	280 BROAD ST	Yield Signs	premise	Two-Way, Divided, Unprotected (painted>4feet) Medium	280 Broad Street, Providence, RI, USA	41.81415	-71.4213	41.8149485	-71.4202425	124.8963692	Raw	distance greater than 100m
146	884501	GANO ST	GANO ST EXIT	Pavement Markings	route	Two-Way , Not Divided	Gano Street and Gano St Exit, Providence, RI, USA	41.82112	-71.38967	41.8238695	-71.3900983	308.1283107	Not yet determined	distance greater than 100m
143	884622	MEMORIAL BLVD	STEEPLE ST	Traffic Control Signal	route	Two-Way, Divided, Positive Median Barrier	Memorial Blvd and Steeple Street, Providence, RI, USA	41.82677	-71.41063	41.8273889	-71.409299	130.1401791	Not yet determined	distance greater than 100m
144	884649	130 SMART ST	JOB ST	No Controls	premise	Two-Way , Not Divided	130 Smart Street, Providence, RI, USA	41.85674	-71.41524	41.8576398	-71.4148849	104.4026595	Not yet determined	distance greater than 100m
137	884953	CHARLES ST.	CHARLES ST	No Controls	locality	Two-Way , Not Divided	Charles St. and Charles Street, Providence, RI, USA	41.84018	-71.41717	41.8239891	-71.4128343	1837.889988	Not yet determined	distance greater than 100m
136	885071	BROAD ST	BROAD ST	Traffic Control Signal	route	Two-Way, Divided, Unprotected (painted>4feet) Medium	Broad Street and Broad Street, Providence, RI, USA	41.8046	-71.41941	41.7945838	-71.4101636	1353.518178	Raw	distance greater than 100m
131	885160	Smith St	SMITH ST	No Controls	route	Two-Way , Not Divided	Smith Street and Smith Street, Providence, RI, USA	41.83676	-71.43167	41.8418141	-71.4433053	1117.01283	Not yet determined	distance greater than 100m
132	885174	Doyle Avenue	CAMP ST	No Controls	intersection	Two-Way , Not Divided	Doyle Avenue and Camp Street, Providence, RI, USA	41.83878	-71.40297	41.838804	-71.4041847	100.7774803	Not yet determined	distance greater than 100m
113	885720	SPRAGUE ST.	FULLER ST	No Controls	intersection	Two-Way , Not Divided	Sprague St. and Fuller Street, Providence, RI, USA	41.80941	-71.42439	41.809578	-71.4260398	138.1616203	Not yet determined	distance greater than 100m
111	885917	ADMIRAL STREET	RIVER AVE	Traffic Control Signal	intersection	Unknown	Admiral Street and River Ave, Providence, RI, USA	41.84911	-71.43873	41.853176	-71.4460552	757.5016256	Not yet determined	distance greater than 100m
106	887042	UNION AVE	EXIT	No Controls	locality	Two-Way, Divided, Positive Median Barrier	Union Ave and Exit, Providence, RI, USA	41.80854	-71.44116	41.8239891	-71.4128343	2912.104377	Not yet determined	distance greater than 100m
95	887507	CLYM ST	ADMIRAL ST	No Controls	route	Two-Way , Not Divided	Clym Street and Admiral Street, Providence, RI, USA	41.84418	-71.42372	41.846452	-71.4310569	658.9033797	Not yet determined	distance greater than 100m
68	888448	FRANCIS ST	AMERICAN EXPRESS PLZ	No Controls	locality	Two-Way , Not Divided	Francis Street and American Express Plz, Providence, RI, USA	41.8273	-71.41543	41.8239891	-71.4128343	426.8548863	Not yet determined	distance greater than 100m
66	888477	EXCHANGE TERRACE	EXCHANGE ST	Flashing Traffic Control Signal	intersection	Two-Way , Not Divided	Exchange Terrace and Exchange Street, Providence, RI, USA	41.82611	-71.4116	41.8250247	-71.4148047	292.0046525	Not yet determined	distance greater than 100m
58	888630	Union Ave	UNION AVE EXIT	Traffic Control Signal	route	One-Way Trafficway	Union Ave and Union Ave Exit, Providence, RI, USA	41.8088	-71.44019	41.8068304	-71.4475494	648.8216023	Not yet determined	distance greater than 100m
59	888641	RANDALL ST	CHARLES ST	No Controls	route	Two-Way , Not Divided	Randall Street and Charles Street, Providence, RI, USA	41.83744	-71.41053	41.8361618	-71.4121277	194.4353132	Not yet determined	distance greater than 100m
55	888758	HARTFORD AVE	HARTFORD AVE	No Controls	route	Two-Way , Not Divided	Hartford Ave and Hartford Ave, Providence, RI, USA	41.81718	-71.44905	41.829423	-71.5357282	7318.482682	Raw	distance greater than 100m
56	888785	ASHBURTON ST	I 95 N	No Controls	street_address	One-Way Trafficway	Ashburton Street and I 95 N, Providence, RI, USA	41.83678	-71.41422	41.838576	-71.4158327	240.5446812	Not yet determined	distance greater than 100m
52	888798	DORRANCE ST	FRIENDSHIP ST	No Controls	intersection	Two-Way, Divided, Unprotected (painted>4feet) Medium	Dorrance Street and Friendship Street, Providence, RI, USA	41.80989	-71.42405	41.8220269	-71.4094402	1815.104148	Not yet determined	distance greater than 100m
30	890638	BROAD ST	BROAD ST	No Controls	route	Two-Way , Not Divided	Broad Street and Broad Street, Providence, RI, USA	41.80587	-71.41983	41.7945838	-71.4101636	1490.623164	Raw	distance greater than 100m
16	892318	8TH ST	SUMMIT AVE	Stop Signs	route	Two-Way , Not Divided	8th Street and Summit Ave, Providence, RI, USA	41.85973	-71.47173	41.8529519	-71.396806	6257.829292	Not yet determined	distance greater than 100m
